instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0277,39377.1954,0.0138,1,710779.7009
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0831,118131.5863,0.0138,3,236926.567
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0831,118131.5863,0.0138,3,236926.567
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.1385,196885.9771,0.0138,5,142155.9402
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1939,275640.368,0.0138,7,101539.9573
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.2216,315017.5634,0.0138,8,88847.4626
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.2493,354394.7589,0.0138,9,78975.5223
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.277,393771.9543,0.0138,10,71077.9701
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.3601,511903.5406,0.0138,13,54675.3616
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.4155,590657.9314,0.0138,15,47385.3134
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.4986,708789.5177,0.0138,18,39487.7612
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.554,787543.9086,0.0138,20,35538.985
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.6371,905675.4949,0.0138,23,30903.4653
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.6925,984429.8857,0.0138,25,28431.188
