pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,973857.0000000001,738984.5960264901,973857.0000000001,609554.108359133,973857.0000000001,0.0,1.0,0.0,1.0,0.0
5,1,1,276695.28251121077,246328.19855285753,194771.39980861245,203184.70295837632,268975.79773321707,0.0,1.0,0.0,1.0,0.0
6,1,1,246328.19855285753,246328.19855285753,162309.49986709197,203184.70295837632,150082.9507957857,0.0,0.0,0.0,0.0,0.0
10,1,1,147796.91911699777,147796.91911699777,97385.69995215313,121910.82173374612,75851.9684187663,0.0,0.0,0.0,0.0,0.0
14,1,1,105569.2279362076,105569.2279362076,69561.21423689093,87079.15840020218,77646.46463727357,0.0,0.0,0.0,0.0,0.0
15,1,1,96453.18378698223,92373.07445157284,64923.79995746944,76194.26359326624,40559.15372203887,0.0,1.0,0.0,1.0,0.0
17,1,1,85322.45456638173,82109.39951761915,57285.705849240905,67728.23431945877,32328.772290829373,0.0,1.0,0.0,1.0,0.0
20,1,1,73898.45955849889,73898.45955849889,48692.84996411484,60955.41088235294,32482.126763529166,0.0,0.0,0.0,0.0,0.0
25,1,1,57094.00525905293,55933.16989268042,38954.27996937799,46888.777602725924,22995.86421240084,0.0,1.0,0.0,1.0,0.0
30,1,1,48132.282075245625,48132.282075245625,32461.89997873472,40636.940584795324,14984.110908195693,0.0,0.0,0.0,0.0,0.0
35,1,1,40694.709526151244,39804.99664750958,27824.485694756368,33864.117154951644,16468.783947364165,0.0,1.0,0.0,1.0,0.0
40,1,1,35688.70168710022,35688.70168710022,24346.42498205742,30477.70544117647,12180.373662448937,0.0,0.0,0.0,0.0,0.0
45,1,1,31427.591150256227,30896.171834433506,21641.266652489812,26502.352557837385,9927.522522364496,0.0,1.0,0.0,1.0,0.0
50,1,1,28357.47749428208,28357.47749428208,19477.13998660287,24382.164351702784,10063.414872237028,0.0,0.0,0.0,0.0,0.0
