pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,231291.03738636366,231291.03738636366,142598.80434782608,142598.80434782608,0.0,0.0,0.0,0.0
10,1,4,133587.13594594595,9309.666818057953,133587.13594594595,133587.13594594595,0.0,182.0,0.0,0.0
10,2,2,94676.7061849357,22763.19768559598,57598.399841269835,21951.617619794637,0.0,38.0,0.0,38.0
17,7,7,16565.297327239117,11381.598842797988,9029.194964171456,13181.979589773804,0.0,9.0,0.0,1.0
50,1,2,46258.20746818182,46258.20746818182,28519.760869565216,28519.760869565216,0.0,0.0,0.0,0.0
50,1,4,35106.35829034467,9309.666818057953,26717.427194594595,26717.427194594595,0.0,142.0,0.0,0.0
50,2,2,21607.462333800842,11381.59884279799,11519.67996931217,10975.808809897318,0.0,46.0,0.0,46.0
75,3,5,9359.430125961,7587.732561865326,4015.15816370063,7317.205873264879,0.0,21.0,0.0,21.0
100,1,2,22741.465124022347,22741.465124022347,14259.880434782608,14259.880434782608,0.0,0.0,0.0,0.0
100,1,4,17489.30585285422,9309.666818057953,13358.713597972974,13358.713597972974,0.0,92.0,0.0,0.0
100,2,2,10855.825005289513,7587.732561865325,5759.839984920634,7317.205873264878,0.0,44.0,0.0,44.0
115,4,2,4586.920028967112,4552.639537119196,2618.5814111021336,4390.323523958928,0.0,5.0,0.0,5.0
287,1,6,5294.765748233125,5294.765748233125,4002.1401451985944,5290.701397062587,0.0,0.0,0.0,1.0
400,1,2,5051.310600933417,4541.0832690573825,3564.970108695652,3564.970108695652,0.0,84.0,0.0,0.0
400,1,4,4449.7219866764935,3259.4340334670396,3339.6783994932434,3339.6783994932434,0.0,144.0,0.0,0.0
400,2,2,2671.913149360828,2473.302826757355,1439.9599962136242,2439.0686244216263,0.0,32.0,0.0,32.0
439,1,9,2984.630073711965,2813.392124670047,989.0750360360911,2645.350698531293,0.0,28.0,0.0,71.0
1000,1,2,2135.1808733479575,2117.6423810763254,1425.9880434782608,1425.9880434782608,0.0,14.0,0.0,0.0
1000,1,4,1763.0441733458651,1574.4587645699012,1335.8713597972974,1335.8713597972974,0.0,120.0,0.0,0.0
1000,2,2,1031.9934882100679,1031.9934882100679,575.983998489418,1045.3151247521257,0.0,0.0,0.0,8.0
