pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,312517.42396825395,19304.539129616856,242304.89630952379,242304.89630952379,0.0,182.0,0.0,0.0
10,1,4,210546.87638984216,17777.15833457138,134495.8919727891,134495.8919727891,0.0,182.0,0.0,0.0
10,2,2,171034.64024122807,19304.539129616856,104692.82965517242,146804.71411540295,0.0,86.0,0.0,2.0
17,7,7,25996.409857237948,19304.53913077811,25906.714258134463,24627.95884,0.0,10.0,0.0,1.0
50,1,2,62503.4848063492,19304.539129616856,48460.97925238095,48460.97925238095,0.0,142.0,0.0,0.0
50,1,4,53119.87327102804,17777.15833457138,26899.1784,26899.1784,0.0,142.0,0.0,0.0
50,2,2,35020.76527796687,19304.539129616856,20938.56593103448,33878.010949708376,0.0,46.0,0.0,2.0
75,3,5,15809.3380564392,9172.653967717106,5007.641738362216,12313.97942,0.0,53.0,0.0,9.0
100,1,2,33793.28660404436,19304.539129616856,24230.489626190476,24230.489626190476,0.0,92.0,0.0,0.0
100,1,4,23752.752527293844,17777.15833457138,13449.589200680273,13449.589200680273,0.0,92.0,0.0,0.0
100,2,2,18493.90156794425,18493.90156794425,10469.28296551724,17616.565693848355,0.0,0.0,0.0,0.0
115,4,2,7747.001228864202,5645.243909448112,3265.8533076660715,7593.3472818311875,0.0,41.0,0.0,1.0
287,1,6,7530.606806973903,4835.3271804374735,4295.3552492046665,3964.0040388349516,1.0,169.0,0.0,33.0
400,1,2,8938.541000197263,9022.287901878608,6057.622406473214,6057.622406473214,0.0,0.0,0.0,0.0
400,1,4,7331.696650317614,6856.802060053866,3362.3973001700683,3362.3973001700683,0.0,32.0,0.0,0.0
400,2,2,4346.936904135877,4257.917446057922,2617.32074137931,4404.141423462089,0.0,8.0,0.0,0.0
439,1,9,4283.4354816367995,3145.358339885939,1449.6187348517126,2477.5025242718443,0.0,156.0,0.0,9.0
1000,1,2,3401.316265217293,3298.6849533338464,2423.0489625833334,2423.0489625833334,0.0,40.0,0.0,0.0
1000,1,4,2730.904505334282,2663.3143456511216,1344.9589200680273,1344.9589200680273,0.0,24.0,0.0,0.0
1000,2,2,1669.7287561048458,1669.7287561048458,1046.928296551724,1761.6565693848356,0.0,0.0,0.0,0.0
