pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,246107.47137499996,246107.47137499996,222165.25653061224,222165.25653061224,0.0,0.0,0.0,0.0
10,1,4,169723.06410958906,9756.937327452162,109231.47027624308,25653.167412741663,0.0,182.0,0.0,38.0
10,2,2,92520.90433869838,11178.26744734931,56385.77363896849,24478.958825724592,0.0,86.0,0.0,22.0
17,7,7,15875.477639336792,11178.267448021732,10661.756689775939,12239.479412862298,0.0,10.0,0.0,1.0
50,1,2,49221.494285,49221.494285,44433.051310204086,44433.051310204086,0.0,0.0,0.0,0.0
50,1,4,33944.612821917806,9756.937327452162,21846.294059668508,12826.583706370831,0.0,142.0,0.0,46.0
50,2,2,20704.114970744504,11178.26744734931,11277.154727793697,12239.479412862296,0.0,46.0,0.0,14.0
75,3,5,9182.04049481245,5507.644491983426,3195.2963434882154,6119.739706431149,0.0,53.0,0.0,9.0
100,1,2,24306.910758024693,24306.910758024693,22216.52565612245,22216.52565612245,0.0,0.0,0.0,0.0
100,1,4,16972.306410958903,9756.937327452162,10923.14703038674,8551.05580424722,0.0,92.0,0.0,44.0
100,2,2,10662.561841922969,5507.6444919834275,5638.5773638968485,6119.739706431148,0.0,92.0,0.0,28.0
115,4,2,4464.211023381043,3653.840830138955,2083.8889196540067,3059.869853215574,1.0,29.0,0.0,13.0
287,1,6,4574.389129454848,3467.655915331808,3080.3305592314255,3688.962468516221,0.0,97.0,0.0,1.0
400,1,2,5562.457209320209,5562.457209320209,5554.131413966837,5554.131413966837,0.0,0.0,0.0,0.0
400,1,4,4663.836093773693,3252.3124424840535,2730.786757596685,2850.3519347490737,0.0,176.0,0.0,32.0
400,2,2,2612.5770258732323,2183.7416575814086,1409.6443409742121,1882.9968327480458,0.0,80.0,0.0,16.0
439,1,9,2652.7250871823326,2311.7706102212055,1302.9810015574642,2012.1613464744894,0.0,71.0,0.0,23.0
1000,1,2,2133.287593717778,2095.302099304115,2221.652565602041,2221.652565602041,0.0,18.0,0.0,0.0
1000,1,4,1865.5344375094776,1626.1562212420267,1092.314703038674,1221.5794006067458,0.0,152.0,0.0,8.0
1000,2,2,1039.9655938371225,1035.9508591500974,563.8577363896848,764.9674633038935,0.0,8.0,0.0,24.0
