pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,983266.2463768116,738984.5960264901,983266.2463768116,609554.108359133,983266.2463768116,0.0,1.0,0.0,1.0,0.0
5,1,1,257747.32675483217,234590.06435412288,196653.24908212564,203184.70295837632,156883.4062893082,0.0,1.0,0.0,1.0,0.0
6,1,1,234590.06435412288,234590.06435412288,163877.7075952764,203184.70295837632,229917.59741300368,0.0,0.0,0.0,0.0,0.0
10,1,1,139425.2485630987,139425.2485630987,98326.62458937199,121910.82173374612,117905.74005728314,0.0,0.0,0.0,0.0,0.0
14,1,1,99188.1546031746,99188.1546031746,70233.30326333432,87079.15840020218,51971.436252151456,0.0,0.0,0.0,0.0,0.0
15,1,1,86680.48208505956,86680.48208505956,65551.08304884595,76194.26359326624,63232.48452635327,1.0,1.0,0.0,1.0,0.0
17,1,1,76974.02203571702,76974.02203571702,57839.190929909906,67728.23431945877,32884.33370497555,1.0,1.0,0.0,1.0,0.0
20,1,1,69222.50244003309,69222.50244003309,49163.3122826087,60955.41088235294,40027.10504184934,0.0,0.0,0.0,0.0,0.0
25,1,1,53161.82655354809,53161.82655354809,39330.64982415459,46888.777602725924,30955.381661655323,1.0,1.0,0.0,1.0,0.0
30,1,1,46040.43760601476,46040.43760601476,32775.54152442297,40636.940584795324,16408.54048147121,0.0,0.0,0.0,0.0,0.0
35,1,1,38337.15320723266,38337.15320723266,28093.321305333728,33864.117154951644,17595.56567765568,1.0,1.0,0.0,1.0,0.0
40,1,1,34490.00843035236,34490.00843035236,24581.65614130435,30477.70544117647,11486.863492647059,0.0,0.0,0.0,0.0,0.0
45,1,1,29977.614563095456,29977.614563095456,21850.361016281982,26502.352557837385,9529.164071086167,1.0,1.0,0.0,1.0,0.0
50,1,1,27572.68938472943,27572.68938472943,19665.324914009663,24382.164351702784,9241.132417759374,0.0,0.0,0.0,0.0,0.0
