pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,357974.50381818175,52040.49449460471,294979.87376811594,294979.87376811594,0.0,86.0,0.0,0.0
10,1,4,469346.34657398215,52040.49449460471,159442.71064516128,159442.71064516128,0.0,86.0,0.0,0.0
10,2,2,235726.56907730675,52040.49449460471,124430.0024590164,34470.98414559543,0.0,38.0,0.0,22.0
17,7,7,38456.6127746135,25852.301225248877,18018.699767598,17235.492073741767,0.0,10.0,0.0,1.0
50,1,2,71594.9007781818,52040.49449460471,58995.974742028986,58995.974742028986,0.0,46.0,0.0,0.0
50,1,4,94206.05361769981,52040.49449460471,31888.54213548387,31888.54213548387,0.0,46.0,0.0,0.0
50,2,2,49839.899926183694,17272.027883350387,24886.00049180328,17235.492072797715,0.0,94.0,0.0,14.0
75,3,5,21590.232104517843,17272.027883350387,5504.908289241622,8617.746036601155,0.0,21.0,0.0,9.0
100,1,2,49839.899926183694,17272.027883350387,29497.987371014493,29497.987371014493,0.0,188.0,0.0,0.0
100,1,4,49839.899926183694,17272.027883350387,15944.271068548387,15944.271068548387,0.0,188.0,0.0,0.0
100,2,2,24765.86517501572,17272.027883350387,12443.00024590164,8617.746036398858,0.0,44.0,0.0,28.0
115,4,2,10675.395184423915,10247.64794778951,3590.157579940188,4308.873018199429,0.0,5.0,0.0,13.0
287,1,6,17272.027883350387,17272.027883350387,5023.381562629185,4904.059959642549,1.0,1.0,0.0,33.0
400,1,2,12354.448217273108,10247.64794778951,7374.496842663043,7374.496842663043,0.0,80.0,0.0,0.0
400,1,4,12354.448217273108,10247.64794778951,3986.067767137097,3986.067767137097,0.0,80.0,0.0,0.0
400,2,2,6056.508720222459,6056.508720222459,3110.75006147541,2651.614165045803,0.0,0.0,0.0,16.0
439,1,9,9900.328264102725,8501.488847717379,1761.0602599175102,3065.0374747765927,0.0,71.0,0.0,9.0
1000,1,2,4813.391970750883,4793.717376310931,2949.7987370579713,2949.7987370579713,0.0,4.0,0.0,0.0
1000,1,4,4813.391970750883,4793.717376310931,1594.4271068548387,1594.4271068548387,0.0,4.0,0.0,0.0
1000,2,2,2222.335106410965,2207.5243530371736,1244.300024590164,1077.2182545498572,0.0,6.0,0.0,24.0
