instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.medium,us-east-1b,10,40.0,10,1,2,10.0,0.0,0.07,478632.211,0.007,10,683760.3014
m8a.medium,us-east-1b,10,40.0,10,1,4,10.0,0.0,0.07,478632.211,0.007,10,683760.3014
m8a.large,us-east-1b,10,10.0,10,2,2,10.0,0.0,0.14,478632.211,0.014,10,341880.1507
m8a.2xlarge,us-east-1b,17,1.0,17,7,7,17.0,0.0,0.9741,813674.7587,0.0573,17,49135.8393
m8a.medium,us-east-1b,50,40.0,50,1,2,50.0,0.0,0.35,2393161.055,0.007,50,136752.0603
m8a.medium,us-east-1b,50,40.0,50,1,4,50.0,0.0,0.35,2393161.055,0.007,50,136752.0603
m8a.large,us-east-1b,50,10.0,50,2,2,50.0,0.0,0.7,2393161.055,0.014,50,68376.0301
m8a.xlarge,us-east-1b,75,10.0,75,3,5,75.0,0.0,2.055,3589741.5825,0.0274,75,23291.1052
m8a.medium,us-east-1b,100,40.0,100,1,2,100.0,0.0,0.7,4786322.11,0.007,100,68376.0301
m8a.medium,us-east-1b,100,40.0,100,1,4,100.0,0.0,0.7,4786322.11,0.007,100,68376.0301
m8a.large,us-east-1b,100,10.0,100,2,2,100.0,0.0,1.4,4786322.11,0.014,100,34188.0151
m8a.xlarge,us-east-1b,115,10.0,115,4,2,115.0,0.0,3.151,5504270.4265,0.0274,115,15189.8512
m8a.large,us-east-1b,287,10.0,287,1,6,287.0,0.0,4.018,13736744.4557,0.014,287,11912.2004
m8a.medium,us-east-1b,400,40.0,400,1,2,400.0,0.0,2.8,19145288.44,0.007,400,17094.0075
m8a.medium,us-east-1b,400,40.0,400,1,4,400.0,0.0,2.8,19145288.44,0.007,400,17094.0075
m8a.large,us-east-1b,400,10.0,400,2,2,400.0,0.0,5.6,19145288.44,0.014,400,8547.0038
x2gd.medium,us-east-1f,439,50.0,439,1,9,439.0,0.0,7.6825,8688468.3354,0.0175,439,2576.1796
m8a.medium,us-east-1b,1000,40.0,1000,1,2,1000.0,0.0,7.0,47863221.1,0.007,1000,6837.603
m8a.medium,us-east-1b,1000,40.0,1000,1,4,1000.0,0.0,7.0,47863221.1,0.007,1000,6837.603
m8a.large,us-east-1b,1000,10.0,1000,2,2,1000.0,0.0,14.0,47863221.1,0.014,1000,3418.8015
