pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1433352.908450704,1052866.1871657753,1433352.908450704,1052866.1871657753,1052866.1871657753,0.0,1.0,0.0,1.0,1.0
5,1,1,384139.54302325577,350955.39601901366,286670.58140845073,350955.39601901366,390525.62025316455,0.0,1.0,0.0,1.0,0.0
6,1,1,350955.39601901366,350955.39601901366,238892.15121283257,350955.39601901366,189274.30889592125,0.0,0.0,0.0,0.0,0.0
10,1,1,210573.23754010693,210573.23754010693,143335.2907746479,210573.23754010693,122547.90305064066,0.0,0.0,0.0,0.0,0.0
14,1,1,150409.45541853108,150409.45541853108,102382.35053176201,150409.45541853108,74123.17448318421,0.0,0.0,0.0,0.0,0.0
15,1,1,135995.3959568114,131608.27347927805,95556.86050078248,131608.27347927805,74495.94619782733,0.0,1.0,0.0,1.0,0.0
17,1,1,120437.82758744522,116985.1320063379,84314.87691895317,116985.1320063379,72834.85788415784,0.0,1.0,0.0,1.0,0.0
20,1,1,105286.61879679143,105286.61879679143,71667.64536971832,105286.61879679143,43125.05667464831,0.0,0.0,0.0,0.0,0.0
25,1,1,82628.65991617771,80989.70676834477,57334.11629295775,80989.70676834477,29996.620320855614,0.0,1.0,0.0,1.0,0.0
30,1,1,70191.07919191918,70191.07919191918,47778.43025039124,70191.07919191918,20617.163859930497,0.0,0.0,0.0,0.0,0.0
35,1,1,59342.36104443584,58492.565994916484,40952.9402127048,58492.565994916484,25703.539126507385,0.0,1.0,0.0,1.0,0.0
40,1,1,52643.309398395715,52643.309398395715,35833.82268485916,52643.309398395715,19626.196298283267,0.0,0.0,0.0,0.0,0.0
45,1,1,46295.52583020051,45776.79078171912,31852.286833594157,45776.79078171912,13871.660335290613,0.0,1.0,0.0,1.0,0.0
50,1,1,42114.64751657754,42114.64751657754,28667.058149295775,42114.64751657754,13037.84787628866,0.0,0.0,0.0,0.0,0.0
