pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,969219.5857142857,724588.7922077923,969219.5857142857,609554.108359133,969219.5857142857,0.0,1.0,0.0,1.0,0.0
5,1,1,272059.29453262786,241529.5972823473,193843.91695238094,203184.70295837632,255393.4105960265,0.0,1.0,0.0,1.0,0.0
6,1,1,241529.5972823473,241529.5972823473,161536.5974867725,203184.70295837632,208054.7059250052,0.0,0.0,0.0,0.0,0.0
10,1,1,144917.75835497834,144917.75835497834,96921.95852380952,121910.82173374612,116476.00189975747,0.0,0.0,0.0,0.0,0.0
14,1,1,102624.16363755803,102624.16363755803,69229.97035957241,87079.15840020218,78717.60753071409,0.0,0.0,0.0,0.0,0.0
15,1,1,91359.87028848179,89555.9180878812,64614.639005291014,76194.26359326624,66761.16589905969,0.0,1.0,0.0,1.0,0.0
17,1,1,79787.77323689578,79439.96721246638,57012.91677376833,67728.23431945877,31667.8774569453,0.0,1.0,0.0,1.0,0.0
20,1,1,71377.40336886994,71377.40336886994,48460.97925,60955.41088235294,36103.460054900366,0.0,0.0,0.0,0.0,0.0
25,1,1,56307.42745044429,54717.23141675258,38768.78339809524,46888.777602725924,22745.468893514808,0.0,1.0,0.0,1.0,0.0
30,1,1,47349.366595945314,47349.366595945314,32307.319502645507,40636.940584795324,15018.39487662629,0.0,0.0,0.0,0.0,0.0
35,1,1,40210.24869845897,39392.800871446874,27691.988143828963,33864.117154951644,15900.685811832414,0.0,1.0,0.0,1.0,0.0
40,1,1,35424.34093386243,35424.34093386243,24230.489625,30477.70544117647,9507.425412741823,0.0,0.0,0.0,0.0,0.0
45,1,1,31270.630885370858,30774.041351910917,21538.21300176367,26502.352557837385,10922.975606114895,0.0,1.0,0.0,1.0,0.0
50,1,1,28297.55044970414,28297.55044970414,19384.39170095238,24382.164351702784,10422.517050908806,0.0,0.0,0.0,0.0,0.0
