pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,246107.47137499996,246107.47137499996,222165.25653061224,222165.25653061224,0.0,0.0,0.0,0.0
10,1,4,165638.81925133688,9571.061976653698,109231.47027624308,18867.15919935108,0.0,182.0,0.0,54.0
10,2,2,89635.50664406779,10829.855959333006,56710.76368876081,23740.662323561344,0.0,86.0,0.0,22.0
17,7,7,14181.686766716382,10829.855959984468,10730.7896467601,11870.331161780674,1.0,10.0,0.0,1.0
50,1,2,49221.494285,49221.494285,44433.051310204086,44433.051310204086,0.0,0.0,0.0,0.0
50,1,4,32916.53475026567,9571.061976653698,21846.294059668508,18867.15919935108,0.0,142.0,0.0,14.0
50,2,2,20316.07506764337,10829.855959333006,11342.152737752162,11870.331161780672,0.0,46.0,0.0,14.0
75,3,5,8899.839791734848,7176.8151416248975,3254.4684979972567,5935.165580890337,0.0,21.0,0.0,9.0
100,1,2,24306.910758024693,24306.910758024693,22216.52565612245,22216.52565612245,0.0,0.0,0.0,0.0
100,1,4,15807.511851256742,9571.061976653698,10923.14703038674,9433.57959967554,0.0,92.0,0.0,28.0
100,2,2,10332.600036920185,7176.815141624897,5671.076368876081,5935.165580890336,0.0,44.0,0.0,28.0
115,4,2,4365.543580566414,4285.627573677836,2122.4794552031553,2967.582790445168,0.0,5.0,0.0,13.0
287,1,6,4506.557185638895,3392.280528754673,3052.827607809717,3582.3053562954037,0.0,97.0,0.0,1.0
400,1,2,5445.991063705163,4934.2500191717345,5554.131413966837,5554.131413966837,0.0,42.0,0.0,0.0
400,1,4,4573.94686416228,3190.353992217899,2730.786757596685,2695.3084570501546,0.0,176.0,0.0,48.0
400,2,2,2552.167856051498,2373.385697985491,1417.7690922190202,1826.2047941201035,0.0,32.0,0.0,16.0
439,1,9,2598.21187120658,2261.520352503115,1266.3804116260749,1953.984739808268,0.0,71.0,0.0,23.0
1000,1,2,2093.2933484301384,2056.503717271305,2221.652565602041,2221.652565602041,0.0,18.0,0.0,0.0
1000,1,4,1829.143507329983,1595.1769961089494,1092.314703038674,1179.1974499594426,0.0,152.0,0.0,24.0
1000,2,2,1016.2069412570582,1012.4538381095269,567.1076368876081,741.895697611292,0.0,8.0,0.0,24.0
