instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0209,39377.1954,0.0104,1,942038.1681
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0627,118131.5863,0.0104,3,314012.7227
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0627,118131.5863,0.0104,3,314012.7227
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.1045,196885.9771,0.0104,5,188407.6336
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1463,275640.368,0.0104,7,134576.8812
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.1672,315017.5634,0.0104,8,117754.771
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.1881,354394.7589,0.0104,9,104670.9076
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.209,393771.9543,0.0104,10,94203.8168
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.2717,511903.5406,0.0104,13,72464.4745
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.3135,590657.9314,0.0104,15,62802.5445
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.3762,708789.5177,0.0104,18,52335.4538
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.418,787543.9086,0.0104,20,47101.9084
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.4807,905675.4949,0.0104,23,40958.1812
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.5225,984429.8857,0.0104,25,37681.5267
