instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,30.0,10,1,2,10.0,0.0,0.139,196786.35,0.0139,10,141572.9137
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.154,197708.9612,0.0154,10,128382.4424
m6g.large,ap-northeast-1a,10,50.0,10,2,2,10.0,0.0,0.388,197708.9612,0.0388,10,50955.9178
t3.2xlarge,ap-northeast-1c,17,50.0,17,7,7,17.0,0.0,2.295,346011.3919,0.135,17,8868.6759
c6g.medium,ap-northeast-1c,50,30.0,50,1,2,50.0,0.0,0.695,983931.75,0.0139,50,28314.5827
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.77,988544.8062,0.0154,50,25676.4885
m6g.large,ap-northeast-1a,50,50.0,50,2,2,50.0,0.0,1.94,988544.8062,0.0388,50,10191.1836
t3.xlarge,ap-northeast-1c,75,50.0,75,3,5,75.0,0.0,5.49,1526520.8464,0.0732,75,3707.3973
c6g.medium,ap-northeast-1c,100,30.0,100,1,2,100.0,0.0,1.39,1967863.5,0.0139,100,14157.2914
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.54,1977089.6125,0.0154,100,12838.2442
m6g.large,ap-northeast-1a,100,50.0,100,2,2,100.0,0.0,3.88,1977089.6125,0.0388,100,5095.5918
t3.xlarge,ap-northeast-1c,115,50.0,115,4,2,115.0,0.0,8.418,2340665.2979,0.0732,115,2417.8678
r7a.medium,ap-northeast-1c,287,45.0,287,1,6,287.0,0.0,8.4091,9625846.6233,0.0293,287,3988.481
c6g.medium,ap-northeast-1c,400,30.0,400,1,2,400.0,0.0,5.56,7871454.0,0.0139,400,3539.3228
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,6.16,7908358.45,0.0154,400,3209.5611
m6g.large,ap-northeast-1a,400,50.0,400,2,2,400.0,0.0,15.52,7908358.45,0.0388,400,1273.8979
r6g.large,ap-northeast-1c,439,50.0,439,1,9,439.0,0.0,19.9306,8615821.9569,0.0454,439,984.7179
c6g.medium,ap-northeast-1c,1000,30.0,1000,1,2,1000.0,0.0,13.9,19678635.0,0.0139,1000,1415.7291
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,15.4,19770896.125,0.0154,1000,1283.8244
m6g.large,ap-northeast-1a,1000,50.0,1000,2,2,1000.0,0.0,38.8,19770896.125,0.0388,1000,509.5592
