pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,233949.5550574713,233949.5550574713,138581.93661971833,138581.93661971833,0.0,0.0,0.0,0.0
10,1,4,132367.97514267598,8922.529483459082,125132.25392405062,125132.25392405062,0.0,182.0,0.0,0.0
10,2,2,91052.45064782097,20984.96833674165,50564.95171355498,52848.80353793247,0.0,38.0,0.0,6.0
17,7,7,15204.78796073718,10262.33367286214,8751.982838078471,10262.33367286214,1.0,10.0,0.0,10.0
50,1,2,46789.911002298846,46789.911002298846,27716.38732394366,27716.38732394366,0.0,0.0,0.0,0.0
50,1,4,33036.39902695736,8922.529483459082,25026.45078987342,25026.45078987342,0.0,142.0,0.0,0.0
50,2,2,20011.8473001234,10400.320456081083,10112.990344757032,13212.200884483118,0.0,46.0,0.0,14.0
75,3,5,8640.34793647203,5165.433160508742,3647.6005887694146,6873.174492074123,0.0,53.0,0.0,21.0
100,1,2,22998.430831638416,22998.430831638416,13858.19366197183,13858.19366197183,0.0,0.0,0.0,0.0
100,1,4,16684.850908006076,8922.529483459082,12513.22539556962,12513.22539556962,0.0,92.0,0.0,0.0
100,2,2,9934.474167419647,5165.433160508742,5056.4951726342715,7549.829076847496,0.0,92.0,0.0,12.0
115,4,2,4268.23230042281,3432.1113176905415,2378.8699492855258,3523.253569195498,0.0,29.0,0.0,5.0
287,1,6,4993.025982806916,4748.775710807956,4002.1401451985944,4991.579567400541,0.0,15.0,0.0,1.0
400,1,2,5162.940340385562,3479.870335033754,3464.5484154929577,3464.5484154929577,0.0,184.0,0.0,0.0
400,1,4,4245.546073984199,3797.6230339205385,3128.306348892405,3128.306348892405,0.0,48.0,0.0,0.0
400,2,2,2457.286890601172,2315.7903574324873,1264.1237931585679,2113.952141517299,0.0,24.0,0.0,0.0
439,1,9,2833.0616449669874,2157.8826426961286,995.6835552078245,2495.7897837002706,0.0,138.0,0.0,71.0
1000,1,2,1997.429526156978,1996.5717028482738,1385.8193661971832,1385.8193661971832,0.0,0.0,0.0,0.0
1000,1,4,1687.1691482171032,1648.9986840139375,1251.322539556962,1251.322539556962,0.0,24.0,0.0,0.0
1000,2,2,950.8186732889504,927.8692736444046,505.64951726342713,838.8698974274996,0.0,24.0,0.0,8.0
