instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,15.0,10,1,2,10.0,0.0,0.138,196786.35,0.0138,10,142598.8043
m6g.medium,ap-northeast-1d,10,10.0,10,1,4,10.0,0.0,0.151,197708.9612,0.0151,10,130933.0869
c7g.8xlarge,ap-northeast-1d,1,50.0,10,2,2,16.0,6.0,0.481,405709.695,0.0301,1,52716.9562
c7g.16xlarge,ap-northeast-1a,2,50.0,17,7,7,18.0,1.0,1.9568,456423.4069,0.1087,2,12958.3279
c6g.medium,ap-northeast-1c,50,15.0,50,1,2,50.0,0.0,0.69,983931.75,0.0138,50,28519.7609
m6g.medium,ap-northeast-1d,50,10.0,50,1,4,50.0,0.0,0.755,988544.8062,0.0151,50,26186.6174
c7g.8xlarge,ap-northeast-1d,4,50.0,50,2,2,64.0,14.0,1.924,1622838.78,0.0301,4,13179.2391
c8g.metal-24xl,ap-northeast-1c,3,1.0,75,3,5,96.0,21.0,4.3677,2955355.0608,0.0455,3,7048.3203
c6g.medium,ap-northeast-1c,100,15.0,100,1,2,100.0,0.0,1.38,1967863.5,0.0138,100,14259.8804
m6g.medium,ap-northeast-1d,100,10.0,100,1,4,100.0,0.0,1.51,1977089.6125,0.0151,100,13093.3087
c7g.8xlarge,ap-northeast-1d,7,50.0,100,2,2,112.0,12.0,3.367,2839967.865,0.0301,7,7530.9937
c7g.8xlarge,ap-northeast-1d,15,50.0,115,4,2,120.0,5.0,7.215,3042822.7125,0.0601,15,3514.4637
r8g.24xlarge,ap-northeast-1c,3,1.0,287,1,6,288.0,1.0,6.1167,8932515.4944,0.0212,3,5070.6555
c6g.medium,ap-northeast-1c,400,15.0,400,1,2,400.0,0.0,5.52,7871454.0,0.0138,400,3564.9701
m6g.medium,ap-northeast-1d,400,10.0,400,1,4,400.0,0.0,6.04,7908358.45,0.0151,400,3273.3272
c7g.8xlarge,ap-northeast-1d,25,50.0,400,2,2,400.0,0.0,12.025,10142742.375,0.0301,25,2108.6782
r8g.24xlarge,ap-northeast-1c,6,1.0,439,1,9,510.0,71.0,12.2334,15817996.188,0.024,6,2535.3278
c6g.medium,ap-northeast-1c,1000,15.0,1000,1,2,1000.0,0.0,13.8,19678635.0,0.0138,1000,1425.988
m6g.medium,ap-northeast-1d,1000,10.0,1000,1,4,1000.0,0.0,15.1,19770896.125,0.0151,1000,1309.3309
c7g.8xlarge,ap-northeast-1d,63,50.0,1000,2,2,1008.0,8.0,30.303,25559710.785,0.0301,63,836.7771
