instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,45.0,1,1,1,2.0,1.0,0.0329,39377.1954,0.0164,1,598437.6205
t4g.large,eu-west-1b,3,45.0,5,1,1,6.0,1.0,0.0987,118131.5863,0.0164,3,199479.2068
t4g.large,eu-west-1b,3,45.0,6,1,1,6.0,0.0,0.0987,118131.5863,0.0164,3,199479.2068
t4g.large,eu-west-1b,5,45.0,10,1,1,10.0,0.0,0.1645,196885.9771,0.0164,5,119687.5241
t4g.large,eu-west-1b,7,45.0,14,1,1,14.0,0.0,0.2303,275640.368,0.0164,7,85491.0886
t4g.large,eu-west-1b,8,45.0,15,1,1,16.0,1.0,0.2632,315017.5634,0.0164,8,74804.7026
t4g.large,eu-west-1b,9,45.0,17,1,1,18.0,1.0,0.2961,354394.7589,0.0164,9,66493.0689
t4g.large,eu-west-1b,10,45.0,20,1,1,20.0,0.0,0.329,393771.9543,0.0164,10,59843.762
t4g.large,eu-west-1b,13,45.0,25,1,1,26.0,1.0,0.4277,511903.5406,0.0164,13,46033.6631
t4g.large,eu-west-1b,15,45.0,30,1,1,30.0,0.0,0.4935,590657.9314,0.0164,15,39895.8414
t4g.large,eu-west-1b,18,45.0,35,1,1,36.0,1.0,0.5922,708789.5177,0.0164,18,33246.5345
t4g.large,eu-west-1b,20,45.0,40,1,1,40.0,0.0,0.658,787543.9086,0.0164,20,29921.881
t4g.large,eu-west-1b,23,45.0,45,1,1,46.0,1.0,0.7567,905675.4949,0.0164,23,26019.027
t4g.large,eu-west-1b,25,45.0,50,1,1,50.0,0.0,0.8225,984429.8857,0.0164,25,23937.5048
