pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1288203.246835443,826567.9555555556,1288203.246835443,710779.7003610109,1288203.246835443,0.0,1.0,0.0,1.0,0.0
5,1,1,318714.0909090909,275522.6517146777,257640.64911392404,236926.5669875652,174262.70578842316,0.0,1.0,0.0,1.0,0.0
6,1,1,275522.6517146777,275522.6517146777,214700.54096343182,236926.5669875652,154682.7972701149,0.0,0.0,0.0,0.0,0.0
10,1,1,165313.59101234566,165313.59101234566,128820.32462025316,142155.9401444043,88500.37065382666,0.0,0.0,0.0,0.0,0.0
14,1,1,118081.13643235073,118081.13643235073,92014.51756652028,101539.9572681058,33689.93325114477,0.0,0.0,0.0,0.0,0.0
15,1,1,108924.74480454392,103320.99438657406,85880.21639943743,88847.4626015343,48099.50519678191,0.0,1.0,0.0,1.0,0.0
17,1,1,96245.13488903506,91840.88390489254,75776.66153475537,78975.5223291884,52817.099226186394,0.0,1.0,0.0,1.0,0.0
20,1,1,82656.79550617283,82656.79550617283,64410.162294303795,71077.9700902527,32520.095219766576,0.0,0.0,0.0,0.0,0.0
25,1,1,65665.8161498605,63582.15039082475,51528.12983291139,54675.36160895479,32629.736180904525,0.0,1.0,0.0,1.0,0.0
30,1,1,55104.530342935526,55104.530342935526,42940.108199718714,47385.31338949058,22717.34956133269,0.0,0.0,0.0,0.0,0.0
35,1,1,46998.54710857791,45920.44194863588,36805.80702660811,39487.76115902304,16811.680209515842,0.0,1.0,0.0,1.0,0.0
40,1,1,41328.39775617283,41328.39775617283,32205.081147151897,35538.98504512635,17432.645417422864,0.0,0.0,0.0,0.0,0.0
45,1,1,36586.98290579444,35926.16675532163,28626.738799812472,30903.465256972835,13857.588725384116,0.0,1.0,0.0,1.0,0.0
50,1,1,33046.39899506417,33046.39899506417,25764.06491898734,28431.18803465704,10652.800272082774,0.0,0.0,0.0,0.0,0.0
