instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0222,39377.1954,0.0111,1,886873.7709
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0666,118131.5863,0.0111,3,295624.5903
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0666,118131.5863,0.0111,3,295624.5903
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.111,196885.9771,0.0111,5,177374.7542
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1554,275640.368,0.0111,7,126696.253
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.1776,315017.5634,0.0111,8,110859.2214
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.1998,354394.7589,0.0111,9,98541.5301
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.222,393771.9543,0.0111,10,88687.3771
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.2886,511903.5406,0.0111,13,68221.0593
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.333,590657.9314,0.0111,15,59124.9181
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.3996,708789.5177,0.0111,18,49270.7651
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.444,787543.9086,0.0111,20,44343.6885
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.5106,905675.4949,0.0111,23,38559.7292
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.555,984429.8857,0.0111,25,35474.9508
