instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,35.0,1,1,1,2.0,1.0,0.0324,39377.1954,0.0162,1,607672.769
t4g.large,eu-west-1b,3,35.0,5,1,1,6.0,1.0,0.0972,118131.5863,0.0162,3,202557.5897
t4g.large,eu-west-1b,3,35.0,6,1,1,6.0,0.0,0.0972,118131.5863,0.0162,3,202557.5897
t4g.large,eu-west-1b,5,35.0,10,1,1,10.0,0.0,0.162,196885.9771,0.0162,5,121534.5538
t4g.large,eu-west-1b,7,35.0,14,1,1,14.0,0.0,0.2268,275640.368,0.0162,7,86810.3956
t4g.large,eu-west-1b,8,35.0,15,1,1,16.0,1.0,0.2592,315017.5634,0.0162,8,75959.0961
t4g.large,eu-west-1b,9,35.0,17,1,1,18.0,1.0,0.2916,354394.7589,0.0162,9,67519.1966
t4g.large,eu-west-1b,10,35.0,20,1,1,20.0,0.0,0.324,393771.9543,0.0162,10,60767.2769
t4g.large,eu-west-1b,13,35.0,25,1,1,26.0,1.0,0.4212,511903.5406,0.0162,13,46744.0592
t4g.large,eu-west-1b,15,35.0,30,1,1,30.0,0.0,0.486,590657.9314,0.0162,15,40511.5179
t4g.large,eu-west-1b,18,35.0,35,1,1,36.0,1.0,0.5832,708789.5177,0.0162,18,33759.5983
t4g.large,eu-west-1b,20,35.0,40,1,1,40.0,0.0,0.648,787543.9086,0.0162,20,30383.6384
t4g.large,eu-west-1b,23,35.0,45,1,1,46.0,1.0,0.7452,905675.4949,0.0162,23,26420.5552
t4g.large,eu-west-1b,25,35.0,50,1,1,50.0,0.0,0.81,984429.8857,0.0162,25,24306.9108
