pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,243069.10753086416,243069.10753086416,226793.699375,226793.699375,0.0,0.0,0.0,0.0
10,1,4,164757.76170212767,8843.996030604614,106869.70875675675,18146.76101422671,0.0,182.0,0.0,54.0
10,2,2,84372.92425015953,10255.496218935306,57205.334302325595,22140.67844284428,0.0,86.0,0.0,22.0
17,7,7,14940.662664238966,10255.49621955222,10959.439830269317,11070.339221422142,1.0,10.0,0.0,1.0
50,1,2,48613.821516049386,48613.821516049386,45358.73987916667,45358.73987916667,0.0,0.0,0.0,0.0
50,1,4,32951.55234042553,8843.996030604614,21373.941755675674,18146.76101422671,0.0,142.0,0.0,14.0
50,2,2,18795.37734293913,10255.496218935306,11441.066860465116,11070.33922142214,0.0,46.0,0.0,14.0
75,3,5,8425.081403745951,5060.06861552466,3379.6403633048435,5883.0,0.0,53.0,0.0,5.0
100,1,2,24157.788606134967,24157.788606134967,22679.369940624998,22679.369940624998,0.0,0.0,0.0,0.0
100,1,4,16004.64875058542,8843.996030604614,10686.970878378379,9073.380507113356,0.0,92.0,0.0,28.0
100,2,2,9788.536899841018,5060.068615524661,5720.533430232558,5535.16961071107,0.0,92.0,0.0,28.0
115,4,2,4125.780484750298,3358.4663682808127,2204.113280403276,2767.584805355535,0.0,29.0,0.0,13.0
287,1,6,4321.32374230517,3374.302778952994,3025.811434289277,3375.299784164001,0.0,81.0,0.0,1.0
400,1,2,5324.088294925742,4290.061266404322,5669.842485091146,5669.842485091146,0.0,92.0,0.0,0.0
400,1,4,4239.886063413289,2947.9986768682043,2671.7427195945947,2592.3944306038156,0.0,176.0,0.0,48.0
400,2,2,2406.3191538255287,2007.948913115165,1430.1333575581396,1703.129110988022,0.0,80.0,0.0,16.0
439,1,9,2458.279786876901,1878.2070672954767,1167.9570635722348,1841.072609554153,0.0,139.0,0.0,23.0
1000,1,2,1996.6513195289826,1865.285586242811,2267.9369940520833,2267.9369940520833,0.0,68.0,0.0,0.0
1000,1,4,1695.9544253653157,1473.9993384341021,1068.697087837838,1134.1725633891695,0.0,152.0,0.0,24.0
1000,2,2,957.3543020750124,910.0601906206643,572.0533430232558,691.8962013388838,0.0,56.0,0.0,24.0
