instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.083,203536.1129,0.0083,10,245224.2324
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.145,197708.9612,0.0145,10,136351.0078
c8gn.2xlarge,us-west-2d,3,30.0,10,2,2,12.0,2.0,0.2112,369419.3826,0.0176,3,145762.067
c8gn.2xlarge,us-west-2d,17,30.0,17,7,7,17.0,0.0,1.1968,523344.1254,0.0704,17,25722.7177
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.415,1017680.5643,0.0083,50,49044.8465
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.725,988544.8062,0.0145,50,27270.2016
c8gn.2xlarge,us-west-2d,13,30.0,50,2,2,52.0,2.0,0.9152,1600817.3246,0.0176,13,33637.4001
c8gn.16xlarge,us-west-2d,4,30.0,75,3,5,84.0,9.0,2.5412,2585935.6782,0.0303,4,12114.3352
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.83,2035361.1286,0.0083,100,24522.4232
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.45,1977089.6125,0.0145,100,13635.1008
c8gn.2xlarge,us-west-2d,25,30.0,100,2,2,100.0,0.0,1.76,3078494.855,0.0176,25,17491.448
c8gn.2xlarge,us-west-2d,58,30.0,115,4,2,116.0,1.0,4.0832,3571054.0318,0.0352,58,7539.4173
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,6.399,8165848.32,0.02,5,3987.8537
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.32,8141444.5143,0.0083,400,6130.6058
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,5.8,7908358.45,0.0145,400,3408.7752
c8gn.2xlarge,us-west-2d,100,30.0,400,2,2,400.0,0.0,7.04,12313979.42,0.0176,100,4372.862
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,10.2384,11432187.648,0.0229,8,2492.4086
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,8.3,20353611.2857,0.0083,1000,2452.2423
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,14.5,19770896.125,0.0145,1000,1363.5101
c8gn.2xlarge,us-west-2d,250,30.0,1000,2,2,1000.0,0.0,17.6,30784948.55,0.0176,250,1749.1448
