instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-west-2d,1,50.0,1,1,1,2.0,1.0,0.0204,39377.1954,0.0102,1,965127.3389
t4g.large,us-west-2d,3,50.0,5,1,1,6.0,1.0,0.0612,118131.5863,0.0102,3,321709.113
t4g.large,us-west-2d,3,50.0,6,1,1,6.0,0.0,0.0612,118131.5863,0.0102,3,321709.113
t4g.large,us-west-2d,5,50.0,10,1,1,10.0,0.0,0.102,196885.9771,0.0102,5,193025.4678
t4g.large,us-west-2d,7,50.0,14,1,1,14.0,0.0,0.1428,275640.368,0.0102,7,137875.3341
t4g.large,us-west-2d,8,50.0,15,1,1,16.0,1.0,0.1632,315017.5634,0.0102,8,120640.9174
t4g.large,us-west-2d,9,50.0,17,1,1,18.0,1.0,0.1836,354394.7589,0.0102,9,107236.371
t4g.large,us-west-2d,10,50.0,20,1,1,20.0,0.0,0.204,393771.9543,0.0102,10,96512.7339
t4g.large,us-west-2d,13,50.0,25,1,1,26.0,1.0,0.2652,511903.5406,0.0102,13,74240.5645
t4g.large,us-west-2d,15,50.0,30,1,1,30.0,0.0,0.306,590657.9314,0.0102,15,64341.8226
t4g.large,us-west-2d,18,50.0,35,1,1,36.0,1.0,0.3672,708789.5177,0.0102,18,53618.1855
t4g.large,us-west-2d,20,50.0,40,1,1,40.0,0.0,0.408,787543.9086,0.0102,20,48256.3669
t4g.large,us-west-2d,23,50.0,45,1,1,46.0,1.0,0.4692,905675.4949,0.0102,23,41962.0582
t4g.large,us-west-2d,25,50.0,50,1,1,50.0,0.0,0.51,984429.8857,0.0102,25,38605.0936
