instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,50.0,10,1,2,10.0,0.0,0.157,196786.35,0.0157,10,125341.6242
m6g.4xlarge,ap-northeast-1a,1,50.0,10,1,4,16.0,6.0,0.2892,316334.338,0.0181,1,68364.0945
c7g.8xlarge,ap-northeast-1d,1,50.0,10,2,2,16.0,6.0,0.5182,405709.695,0.0324,1,48932.5665
c7g.16xlarge,ap-northeast-1a,2,50.0,17,7,7,18.0,1.0,2.2212,456423.4069,0.1234,2,11415.8365
c6g.medium,ap-northeast-1c,50,50.0,50,1,2,50.0,0.0,0.785,983931.75,0.0157,50,25068.3248
m6g.4xlarge,ap-northeast-1a,4,50.0,50,1,4,64.0,14.0,1.1568,1265337.352,0.0181,4,17091.0236
c7g.8xlarge,ap-northeast-1d,4,50.0,50,2,2,64.0,14.0,2.0728,1622838.78,0.0324,4,12233.1416
c7g.8xlarge,ap-northeast-1d,8,50.0,75,3,5,80.0,5.0,4.1456,2028548.475,0.0518,8,6116.5708
c6g.medium,ap-northeast-1c,100,50.0,100,1,2,100.0,0.0,1.57,1967863.5,0.0157,100,12534.1624
m6g.4xlarge,ap-northeast-1a,7,50.0,100,1,4,112.0,12.0,2.0244,2214340.366,0.0181,7,9766.2992
c7g.8xlarge,ap-northeast-1d,7,50.0,100,2,2,112.0,12.0,3.6274,2839967.865,0.0324,7,6990.3666
c7g.8xlarge,ap-northeast-1d,15,50.0,115,4,2,120.0,5.0,7.773,3042822.7125,0.0648,15,3262.1711
r6g.xlarge,ap-northeast-1a,72,15.0,287,1,6,288.0,1.0,6.516,5652293.22,0.0226,72,3011.9733
c6g.medium,ap-northeast-1c,400,50.0,400,1,2,400.0,0.0,6.28,7871454.0,0.0157,400,3133.5406
m6g.4xlarge,ap-northeast-1a,25,50.0,400,1,4,400.0,0.0,7.23,7908358.45,0.0181,25,2734.5638
c7g.8xlarge,ap-northeast-1d,25,50.0,400,2,2,400.0,0.0,12.955,10142742.375,0.0324,25,1957.3027
r7g.2xlarge,ap-northeast-1d,63,25.0,439,1,9,441.0,2.0,11.6991,11253559.716,0.0265,63,2181.217
c6g.medium,ap-northeast-1c,1000,50.0,1000,1,2,1000.0,0.0,15.7,19678635.0,0.0157,1000,1253.4162
m6g.4xlarge,ap-northeast-1a,63,50.0,1000,1,4,1008.0,8.0,18.2196,19929063.294,0.0181,63,1085.1444
c7g.8xlarge,ap-northeast-1d,63,50.0,1000,2,2,1008.0,8.0,32.6466,25559710.785,0.0324,63,776.7074
