instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c8g.metal-24xl,ap-northeast-1c,1,1.0,10,1,2,96.0,86.0,1.3375,2955355.0608,0.0139,1,23016.784
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.145,197708.9612,0.0145,10,136351.0078
c8g.metal-24xl,ap-northeast-1c,1,1.0,10,2,2,48.0,38.0,1.3375,1477677.5304,0.0279,1,23016.784
c8g.metal-24xl,ap-northeast-1c,2,1.0,17,7,7,26.0,9.0,2.675,800408.6623,0.1029,2,11508.392
c8g.metal-24xl,ap-northeast-1c,1,1.0,50,1,2,96.0,46.0,1.3375,2955355.0608,0.0139,1,23016.784
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.725,988544.8062,0.0145,50,27270.2016
c8g.metal-24xl,ap-northeast-1c,2,1.0,50,2,2,96.0,46.0,2.675,2955355.0608,0.0279,2,11508.392
c8g.metal-24xl,ap-northeast-1c,3,1.0,75,3,5,96.0,21.0,4.0125,2955355.0608,0.0418,3,7672.2613
c8g.metal-24xl,ap-northeast-1c,2,1.0,100,1,2,192.0,92.0,2.675,5910710.1216,0.0139,2,11508.392
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.45,1977089.6125,0.0145,100,13635.1008
c8g.metal-24xl,ap-northeast-1c,3,1.0,100,2,2,144.0,44.0,4.0125,4433032.5912,0.0279,3,7672.2613
c8g.metal-24xl,ap-northeast-1c,5,1.0,115,4,2,120.0,5.0,6.6875,3694193.826,0.0557,5,4603.3568
r8g.24xlarge,ap-northeast-1c,3,1.0,287,1,6,288.0,1.0,5.5962,8932515.4944,0.0194,3,5542.2749
c8g.metal-24xl,ap-northeast-1c,5,1.0,400,1,2,480.0,80.0,6.6875,14776775.304,0.0139,5,4603.3568
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,5.8,7908358.45,0.0145,400,3408.7752
c8g.metal-24xl,ap-northeast-1c,9,1.0,400,2,2,432.0,32.0,12.0375,13299097.7736,0.0279,9,2557.4204
r8g.24xlarge,ap-northeast-1c,6,1.0,439,1,9,510.0,71.0,11.1924,15817996.188,0.0219,6,2771.1375
c8g.metal-24xl,ap-northeast-1c,11,1.0,1000,1,2,1056.0,56.0,14.7125,32508905.6688,0.0139,11,2092.4349
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,14.5,19770896.125,0.0145,1000,1363.5101
c8g.metal-24xl,ap-northeast-1c,21,1.0,1000,2,2,1008.0,8.0,28.0875,31031228.1384,0.0279,21,1096.0373
