instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,50.0,1,1,1,2.0,1.0,0.0336,39377.1954,0.0168,1,585970.1701
t4g.large,eu-west-1b,3,50.0,5,1,1,6.0,1.0,0.1008,118131.5863,0.0168,3,195323.39
t4g.large,eu-west-1b,3,50.0,6,1,1,6.0,0.0,0.1008,118131.5863,0.0168,3,195323.39
t4g.large,eu-west-1b,5,50.0,10,1,1,10.0,0.0,0.168,196885.9771,0.0168,5,117194.034
t4g.large,eu-west-1b,7,50.0,14,1,1,14.0,0.0,0.2352,275640.368,0.0168,7,83710.0243
t4g.large,eu-west-1b,8,50.0,15,1,1,16.0,1.0,0.2688,315017.5634,0.0168,8,73246.2713
t4g.large,eu-west-1b,9,50.0,17,1,1,18.0,1.0,0.3024,354394.7589,0.0168,9,65107.7967
t4g.large,eu-west-1b,10,50.0,20,1,1,20.0,0.0,0.336,393771.9543,0.0168,10,58597.017
t4g.large,eu-west-1b,13,50.0,25,1,1,26.0,1.0,0.4368,511903.5406,0.0168,13,45074.6285
t4g.large,eu-west-1b,15,50.0,30,1,1,30.0,0.0,0.504,590657.9314,0.0168,15,39064.678
t4g.large,eu-west-1b,18,50.0,35,1,1,36.0,1.0,0.6048,708789.5177,0.0168,18,32553.8983
t4g.large,eu-west-1b,20,50.0,40,1,1,40.0,0.0,0.672,787543.9086,0.0168,20,29298.5085
t4g.large,eu-west-1b,23,50.0,45,1,1,46.0,1.0,0.7728,905675.4949,0.0168,23,25476.9639
t4g.large,eu-west-1b,25,50.0,50,1,1,50.0,0.0,0.84,984429.8857,0.0168,25,23438.8068
