instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
g5g.16xlarge,us-east-1c,1,1.0,10,1,2,64.0,54.0,0.2744,1260849.0752,0.0043,1,71795.7974
m7g.16xlarge,us-east-1f,1,1.0,10,1,4,64.0,54.0,0.47,1639536.484,0.0073,1,54505.8672
g5g.16xlarge,us-east-1c,1,1.0,10,2,2,32.0,22.0,0.2744,630424.5376,0.0086,1,71795.7974
g5g.16xlarge,us-east-1c,2,1.0,17,7,7,18.0,1.0,0.5488,354613.8024,0.0305,2,35897.8987
g5g.16xlarge,us-east-1c,1,1.0,50,1,2,64.0,14.0,0.2744,1260849.0752,0.0043,1,71795.7974
m7g.16xlarge,us-east-1f,1,1.0,50,1,4,64.0,14.0,0.47,1639536.484,0.0073,1,54505.8672
g5g.16xlarge,us-east-1c,2,1.0,50,2,2,64.0,14.0,0.5488,1260849.0752,0.0086,2,35897.8987
g5g.16xlarge,us-east-1c,4,1.0,75,3,5,84.0,9.0,1.0976,1654864.4112,0.0131,4,17948.9493
g5g.16xlarge,us-east-1c,2,1.0,100,1,2,128.0,28.0,0.5488,2521698.1504,0.0043,2,35897.8987
m7g.16xlarge,us-east-1f,2,1.0,100,1,4,128.0,28.0,0.94,3279072.968,0.0073,2,27252.9336
g5g.16xlarge,us-east-1c,4,1.0,100,2,2,128.0,28.0,1.0976,2521698.1504,0.0086,4,17948.9493
g5g.16xlarge,us-east-1c,8,1.0,115,4,2,128.0,13.0,2.1952,2521698.1504,0.0172,8,8974.4747
m7g.16xlarge,us-east-1f,7,1.0,287,1,6,294.0,7.0,3.29,7531620.7234,0.0112,7,7786.5525
g5g.16xlarge,us-east-1c,7,1.0,400,1,2,448.0,48.0,1.9208,8825943.5264,0.0043,7,10256.5425
m7g.16xlarge,us-east-1f,7,1.0,400,1,4,448.0,48.0,3.29,11476755.388,0.0073,7,7786.5525
g5g.16xlarge,us-east-1c,13,1.0,400,2,2,416.0,16.0,3.5672,8195518.9888,0.0086,13,5522.7536
x8g.48xlarge,us-east-1a,3,1.0,439,1,9,576.0,137.0,8.3481,17730946.88,0.0145,3,3687.4132
g5g.16xlarge,us-east-1c,16,1.0,1000,1,2,1024.0,24.0,4.3904,20173585.2032,0.0043,16,4487.2373
m7g.16xlarge,us-east-1f,16,1.0,1000,1,4,1024.0,24.0,7.52,26232583.744,0.0073,16,3406.6167
g5g.16xlarge,us-east-1c,32,1.0,1000,2,2,1024.0,24.0,8.7808,20173585.2032,0.0086,32,2243.6187
