instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,eu-west-1b,1,50.0,1,1,1,1.0,0.0,0.0213,20353.6113,0.0213,1,955568.605
t3.medium,eu-west-1b,5,50.0,5,1,1,5.0,0.0,0.1065,101768.0564,0.0213,5,191113.721
t3.medium,eu-west-1b,6,50.0,6,1,1,6.0,0.0,0.1278,122121.6677,0.0213,6,159261.4342
t3.medium,eu-west-1b,10,50.0,10,1,1,10.0,0.0,0.213,203536.1129,0.0213,10,95556.8605
t3.medium,eu-west-1b,14,50.0,14,1,1,14.0,0.0,0.2982,284950.558,0.0213,14,68254.9004
t3.medium,eu-west-1b,15,50.0,15,1,1,15.0,0.0,0.3195,305304.1693,0.0213,15,63704.5737
t3.medium,eu-west-1b,17,50.0,17,1,1,17.0,0.0,0.3621,346011.3919,0.0213,17,56209.9179
t3.medium,eu-west-1b,20,50.0,20,1,1,20.0,0.0,0.426,407072.2257,0.0213,20,47778.4302
t3.medium,eu-west-1b,25,50.0,25,1,1,25.0,0.0,0.5325,508840.2821,0.0213,25,38222.7442
t3.medium,eu-west-1b,30,50.0,30,1,1,30.0,0.0,0.639,610608.3386,0.0213,30,31852.2868
t3.medium,eu-west-1b,35,50.0,35,1,1,35.0,0.0,0.7455,712376.395,0.0213,35,27301.9601
t3.medium,eu-west-1b,40,50.0,40,1,1,40.0,0.0,0.852,814144.4514,0.0213,40,23889.2151
t3.medium,eu-west-1b,45,50.0,45,1,1,45.0,0.0,0.9585,915912.5079,0.0213,45,21234.8579
t3.medium,eu-west-1b,50,50.0,50,1,1,50.0,0.0,1.065,1017680.5643,0.0213,50,19111.3721
