instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,ap-northeast-1a,1,50.0,1,1,1,1.0,0.0,0.0185,20353.6113,0.0185,1,1100195.2046
t3.medium,ap-northeast-1a,5,50.0,5,1,1,5.0,0.0,0.0925,101768.0564,0.0185,5,220039.0409
t3.medium,ap-northeast-1a,6,50.0,6,1,1,6.0,0.0,0.111,122121.6677,0.0185,6,183365.8674
t3.medium,ap-northeast-1a,10,50.0,10,1,1,10.0,0.0,0.185,203536.1129,0.0185,10,110019.5205
t3.medium,ap-northeast-1a,14,50.0,14,1,1,14.0,0.0,0.259,284950.558,0.0185,14,78585.3718
t3.medium,ap-northeast-1a,15,50.0,15,1,1,15.0,0.0,0.2775,305304.1693,0.0185,15,73346.347
t3.medium,ap-northeast-1a,17,50.0,17,1,1,17.0,0.0,0.3145,346011.3919,0.0185,17,64717.365
t3.medium,ap-northeast-1a,20,50.0,20,1,1,20.0,0.0,0.37,407072.2257,0.0185,20,55009.7602
t3.medium,ap-northeast-1a,25,50.0,25,1,1,25.0,0.0,0.4625,508840.2821,0.0185,25,44007.8082
t3.medium,ap-northeast-1a,30,50.0,30,1,1,30.0,0.0,0.555,610608.3386,0.0185,30,36673.1735
t3.medium,ap-northeast-1a,35,50.0,35,1,1,35.0,0.0,0.6475,712376.395,0.0185,35,31434.1487
t3.medium,ap-northeast-1a,40,50.0,40,1,1,40.0,0.0,0.74,814144.4514,0.0185,40,27504.8801
t3.medium,ap-northeast-1a,45,50.0,45,1,1,45.0,0.0,0.8325,915912.5079,0.0185,45,24448.7823
t3.medium,ap-northeast-1a,50,50.0,50,1,1,50.0,0.0,0.925,1017680.5643,0.0185,50,22003.9041
