alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.01,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.02,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.03,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.04,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.05,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.06,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.07,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.08,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.09,1.5012,5652293,3765183.333333333,288,1,{'r6g.8xlarge_use1-az5': 9}
0.1,2.2239000000000004,12727405,5723011.78901929,288,1,"{'r6g.8xlarge_use1-az5': 1, 'r8a.24xlarge_use1-az4': 1, 'r8a.4xlarge_use1-az6': 1, 'r8a.large_use1-az2': 1, 'r8a.large_use1-az4': 25, 'r8a.large_use1-az6': 20, 'r8a.xlarge_use1-az2': 10, 'r8a.xlarge_use1-az4': 3}"
0.11,2.3171,13611795,5874496.139484703,288,1,"{'r8a.24xlarge_use1-az4': 1, 'r8a.4xlarge_use1-az6': 1, 'r8a.large_use1-az2': 1, 'r8a.large_use1-az4': 25, 'r8a.large_use1-az6': 20, 'r8a.xlarge_use1-az2': 10, 'r8a.xlarge_use1-az4': 11}"
0.12,2.3171,13611795,5874496.139484703,288,1,"{'r8a.24xlarge_use1-az4': 1, 'r8a.4xlarge_use1-az6': 1, 'r8a.large_use1-az2': 1, 'r8a.large_use1-az4': 25, 'r8a.large_use1-az6': 20, 'r8a.xlarge_use1-az2': 10, 'r8a.xlarge_use1-az4': 11}"
0.13,2.3171,13611795,5874496.139484703,288,1,"{'r8a.24xlarge_use1-az4': 1, 'r8a.4xlarge_use1-az6': 1, 'r8a.large_use1-az2': 1, 'r8a.large_use1-az4': 25, 'r8a.large_use1-az6': 20, 'r8a.xlarge_use1-az2': 10, 'r8a.xlarge_use1-az4': 11}"
0.14,2.3171,13611795,5874496.139484703,288,1,"{'r8a.24xlarge_use1-az4': 1, 'r8a.4xlarge_use1-az6': 1, 'r8a.large_use1-az2': 1, 'r8a.large_use1-az4': 25, 'r8a.large_use1-az6': 20, 'r8a.xlarge_use1-az2': 10, 'r8a.xlarge_use1-az4': 11}"
0.15,2.3171,13611795,5874496.139484703,288,1,"{'r8a.24xlarge_use1-az4': 1, 'r8a.4xlarge_use1-az6': 1, 'r8a.large_use1-az2': 1, 'r8a.large_use1-az4': 25, 'r8a.large_use1-az6': 20, 'r8a.xlarge_use1-az2': 10, 'r8a.xlarge_use1-az4': 11}"
