instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.xlarge,us-east-1c,3,1.0,10,1,2,12.0,2.0,0.0759,574358.6532,0.0063,3,630608.9736
m8a.xlarge,us-east-1c,3,1.0,10,1,4,12.0,2.0,0.0759,574358.6532,0.0063,3,630608.9736
m8a.xlarge,us-east-1c,5,1.0,10,2,2,10.0,0.0,0.1265,478632.211,0.0126,5,378365.3842
m8a.metal-48xl,us-east-1d,1,1.0,17,7,7,27.0,10.0,1.225,1292306.9697,0.0454,1,39072.0172
m8a.xlarge,us-east-1c,13,1.0,50,1,2,52.0,2.0,0.3289,2488887.4972,0.0063,13,145525.1478
m8a.xlarge,us-east-1c,13,1.0,50,1,4,52.0,2.0,0.3289,2488887.4972,0.0063,13,145525.1478
m8a.xlarge,us-east-1c,25,1.0,50,2,2,50.0,0.0,0.6325,2393161.055,0.0126,25,75673.0768
m8a.metal-48xl,us-east-1d,2,1.0,75,3,5,128.0,53.0,2.45,6126492.3008,0.0191,2,19536.0086
m8a.xlarge,us-east-1c,25,1.0,100,1,2,100.0,0.0,0.6325,4786322.11,0.0063,25,75673.0768
m8a.xlarge,us-east-1c,25,1.0,100,1,4,100.0,0.0,0.6325,4786322.11,0.0063,25,75673.0768
m8a.xlarge,us-east-1c,50,1.0,100,2,2,100.0,0.0,1.265,4786322.11,0.0126,50,37836.5384
m8a.xlarge,us-east-1c,115,1.0,115,4,2,115.0,0.0,2.9095,5504270.4265,0.0253,115,16450.6689
m8a.metal-48xl,us-east-1d,3,1.0,287,1,6,384.0,97.0,3.675,18379476.9024,0.0096,3,13024.0057
m8a.xlarge,us-east-1c,100,1.0,400,1,2,400.0,0.0,2.53,19145288.44,0.0063,100,18918.2692
m8a.xlarge,us-east-1c,100,1.0,400,1,4,400.0,0.0,2.53,19145288.44,0.0063,100,18918.2692
m8a.xlarge,us-east-1c,200,1.0,400,2,2,400.0,0.0,5.06,19145288.44,0.0126,200,9459.1346
r8a.48xlarge,us-east-1c,3,1.0,439,1,9,510.0,71.0,6.651,24104220.321,0.013,3,7106.1761
m8a.xlarge,us-east-1c,250,1.0,1000,1,2,1000.0,0.0,6.325,47863221.1,0.0063,250,7567.3077
m8a.xlarge,us-east-1c,250,1.0,1000,1,4,1000.0,0.0,6.325,47863221.1,0.0063,250,7567.3077
m8a.xlarge,us-east-1c,500,1.0,1000,2,2,1000.0,0.0,12.65,47863221.1,0.0126,500,3783.6538
