pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,333705.0459322034,61548.609324130746,260943.7344871795,260943.7344871795,0.0,86.0,0.0,0.0
10,1,4,152624.7884496124,61548.609324130746,144313.11036496348,144313.11036496348,0.0,86.0,0.0,0.0
10,2,2,165044.20959798995,61548.609324130746,113711.31310861424,127950.74210307565,0.0,38.0,0.0,2.0
17,7,7,39851.14986032991,30644.606820981648,22579.54272622941,21539.986390987964,0.0,9.0,0.0,1.0
50,1,2,66741.0092,61548.609324130746,52188.746887179484,52188.746887179484,0.0,46.0,0.0,0.0
50,1,4,61548.609324130746,61548.609324130746,28862.622078832115,28862.622078832115,46.0,46.0,0.0,0.0
50,2,2,57801.6614138913,30644.60682098165,22742.262621722846,29527.094331478995,0.0,46.0,0.0,2.0
75,3,5,23119.73010569734,11842.54141871872,4938.738924050633,10769.993195493982,0.0,53.0,0.0,9.0
100,1,2,58319.891250789646,30644.60682098165,26094.373443589742,26094.373443589742,0.0,92.0,0.0,0.0
100,1,4,56327.26531421598,30644.60682098165,14431.311040145985,14431.311040145985,0.0,92.0,0.0,0.0
100,2,2,28785.006427646586,11842.541418718722,11371.131310861423,15354.089052369078,0.0,92.0,0.0,0.0
115,4,2,9459.953944650926,7392.938105135838,3220.916689598239,6618.141832917706,0.0,29.0,0.0,1.0
287,1,6,14226.809168631518,11827.601200109551,4655.175584216575,4348.347277839312,1.0,33.0,0.0,33.0
400,1,2,11599.892106292646,7392.938105135838,6523.593360817307,6523.593360817307,0.0,176.0,0.0,0.0
400,1,4,10999.648339806285,6549.212860290109,3607.8277600364963,3607.8277600364963,0.0,176.0,0.0,0.0
400,2,2,4923.320646712217,3663.18048575019,2842.782827715356,3838.5222630922694,0.0,115.0,0.0,0.0
439,1,9,5750.286281676191,3883.665754811154,1581.8646545223953,2717.7170486495697,0.0,135.0,0.0,9.0
1000,1,2,3800.8165713821436,3482.3681281035615,2609.437344320513,2609.437344320513,0.0,80.0,0.0,0.0
1000,1,4,3170.909066021785,2676.8750464703985,1443.1311040145986,1443.1311040145986,0.0,152.0,0.0,0.0
1000,2,2,1708.5060581157998,1660.368863942354,1137.1131310861424,1535.4089052369077,0.0,25.0,0.0,0.0
