instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.065,203536.1129,0.0065,10,313132.4813
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.116,197708.9612,0.0116,10,170438.7597
c6a.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.237,303609.206,0.0237,10,128105.1502
c8gn.2xlarge,us-west-2d,17,50.0,17,7,7,17.0,0.0,1.8836,523344.1254,0.1108,17,16343.6762
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.325,1017680.5643,0.0065,50,62626.4963
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.58,988544.8062,0.0116,50,34087.7519
c6a.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.185,1518046.03,0.0237,50,25621.03
c7i-flex.xlarge,us-west-2d,75,35.0,75,3,5,75.0,0.0,3.99,2328599.6786,0.0532,75,7781.4526
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.65,2035361.1286,0.0065,100,31313.2481
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.16,1977089.6125,0.0116,100,17043.876
c6a.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.37,3036092.06,0.0237,100,12810.515
c7i-flex.xlarge,us-west-2d,115,35.0,115,4,2,115.0,0.0,6.118,3570519.5071,0.0532,115,5074.8604
r7g.medium,us-west-2d,287,50.0,287,1,6,287.0,0.0,4.8216,7323745.212,0.0168,287,5292.4913
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,2.6,8141444.5143,0.0065,400,7828.312
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,4.64,7908358.45,0.0116,400,4260.969
c6a.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,9.48,12144368.24,0.0237,400,3202.6288
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,10.3165,8688468.3354,0.0235,439,1918.4316
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,6.5,20353611.2857,0.0065,1000,3131.3248
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,11.6,19770896.125,0.0116,1000,1704.3876
c6a.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,23.7,30360920.6,0.0237,1000,1281.0515
