alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,4.95745,8603451,1735459.109017741,439,0,"{'E4ps_v5_US East_1': 13, 'E4ps_v5_US East_2': 40, 'E8ps_v5_US East_3': 40}"
0.01,4.95745,8603451,1735459.109017741,439,0,"{'E4ps_v5_US East_1': 13, 'E4ps_v5_US East_2': 40, 'E8ps_v5_US East_3': 40}"
0.02,4.95745,8603451,1735459.109017741,439,0,"{'E4ps_v5_US East_1': 13, 'E4ps_v5_US East_2': 40, 'E8ps_v5_US East_3': 40}"
0.03,4.95745,8603451,1735459.109017741,439,0,"{'E4ps_v5_US East_1': 13, 'E4ps_v5_US East_2': 40, 'E8ps_v5_US East_3': 40}"
0.04,4.95745,8603451,1735459.109017741,439,0,"{'E4ps_v5_US East_1': 13, 'E4ps_v5_US East_2': 40, 'E8ps_v5_US East_3': 40}"
0.05,4.95745,8603451,1735459.109017741,439,0,"{'E4ps_v5_US East_1': 13, 'E4ps_v5_US East_2': 40, 'E8ps_v5_US East_3': 40}"
0.06,4.95745,8603451,1735459.109017741,439,0,"{'E4ps_v5_US East_1': 13, 'E4ps_v5_US East_2': 40, 'E8ps_v5_US East_3': 40}"
0.07,5.090631999999999,10434541,2049753.5649797514,439,0,"{'E32as_v6_US East_3': 5, 'E4ps_v5_US East_3': 4, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.08,5.090631999999999,10434541,2049753.5649797514,439,0,"{'E32as_v6_US East_3': 5, 'E4ps_v5_US East_3': 4, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.09,5.090631999999999,10434541,2049753.5649797514,439,0,"{'E32as_v6_US East_3': 5, 'E4ps_v5_US East_3': 4, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.1,5.090631999999999,10434541,2049753.5649797514,439,0,"{'E32as_v6_US East_3': 5, 'E4ps_v5_US East_3': 4, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.11,5.090631999999999,10434541,2049753.5649797514,439,0,"{'E32as_v6_US East_3': 5, 'E4ps_v5_US East_3': 4, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.12,5.090631999999999,10434541,2049753.5649797514,439,0,"{'E32as_v6_US East_3': 5, 'E4ps_v5_US East_3': 4, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.13,5.090631999999999,10434541,2049753.5649797514,439,0,"{'E32as_v6_US East_3': 5, 'E4ps_v5_US East_3': 4, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.14,5.090631999999999,10434541,2049753.5649797514,439,0,"{'E32as_v6_US East_3': 5, 'E4ps_v5_US East_3': 4, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.15,5.128296,10648126,2076347.821966595,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 5, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.16,5.128296,10648126,2076347.821966595,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 5, 'E8as_v6_US East_2': 1, 'E8ps_v5_US East_3': 40}"
0.17,5.128296,10648126,2076347.821966595,441,2,"{'E32as_v6_US East_3': 1, 'E64as_v6_US East_3': 2, 'E8as_v6_US East_2': 3, 'E8ps_v5_US East_3': 40}"
0.18,5.887056,14135915,2401185.827007591,441,2,"{'E32as_v6_US East_3': 1, 'E64as_v6_US East_3': 7, 'E8as_v6_US East_2': 3}"
0.19,5.887056,14135915,2401185.827007591,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 15, 'E8as_v6_US East_2': 1}"
0.2,5.887056,14135915,2401185.827007591,441,2,"{'E32as_v6_US East_3': 14, 'E48as_v6_US East_2': 1, 'E8as_v6_US East_2': 1}"
0.21,5.887056,14135915,2401185.827007591,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 1, 'E64as_v6_US East_3': 7, 'E8as_v6_US East_2': 1}"
0.22,5.887056,14135915,2401185.827007591,441,2,"{'E32as_v6_US East_3': 14, 'E48as_v6_US East_2': 1, 'E8as_v6_US East_2': 1}"
0.23,5.887056,14135915,2401185.827007591,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 1, 'E64as_v6_US East_3': 7, 'E8as_v6_US East_2': 1}"
0.24,5.887056,14135915,2401185.827007591,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 1, 'E64as_v6_US East_3': 7, 'E8as_v6_US East_2': 1}"
0.25,5.887056,14135915,2401185.827007591,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 1, 'E64as_v6_US East_3': 7, 'E8as_v6_US East_2': 1}"
0.26,5.887056,14135915,2401185.827007591,441,2,"{'E32as_v6_US East_3': 14, 'E48as_v6_US East_2': 1, 'E8as_v6_US East_2': 1}"
0.27,5.887056,14135915,2401185.827007591,441,2,"{'E32as_v6_US East_3': 14, 'E48as_v6_US East_2': 1, 'E8as_v6_US East_2': 1}"
0.28,5.887056,14135915,2401185.827007591,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 1, 'E64as_v6_US East_3': 7, 'E8as_v6_US East_2': 1}"
0.29,5.887056,14135915,2401185.827007591,441,2,"{'E16as_v6_US East_1': 1, 'E32as_v6_US East_3': 15, 'E8as_v6_US East_2': 1}"
0.3,108.41152000000001,258998178,2389028.199217205,8080,7641,"{'E16as_v6_US East_1': 40, 'E16as_v6_US East_3': 40, 'E20as_v6_US East_2': 40, 'E20as_v6_US East_3': 40, 'E32as_v6_US East_3': 40, 'E48as_v6_US East_2': 40, 'E64as_v6_US East_3': 40, 'E8as_v6_US East_1': 40, 'E8as_v6_US East_2': 40}"
0.31,108.41152000000001,258998178,2389028.199217205,8080,7641,"{'E16as_v6_US East_1': 40, 'E16as_v6_US East_3': 40, 'E20as_v6_US East_2': 40, 'E20as_v6_US East_3': 40, 'E32as_v6_US East_3': 40, 'E48as_v6_US East_2': 40, 'E64as_v6_US East_3': 40, 'E8as_v6_US East_1': 40, 'E8as_v6_US East_2': 40}"
0.32,153.27200000000002,353878699,2308828.0912364945,11040,10601,"{'E16as_v6_US East_1': 40, 'E16as_v6_US East_3': 40, 'E20as_v6_US East_2': 40, 'E20as_v6_US East_3': 40, 'E32as_v6_US East_3': 40, 'E48as_v6_US East_2': 40, 'E64as_v6_US East_3': 40, 'E8as_v6_US East_1': 40, 'E8as_v6_US East_2': 40, 'E96as_v6_US East_3': 40}"
0.33,157.00384000000003,361571714,2302948.223431987,11280,10841,"{'E16as_v6_US East_1': 40, 'E16as_v6_US East_3': 40, 'E20as_v6_US East_2': 40, 'E20as_v6_US East_3': 40, 'E32as_v6_US East_3': 40, 'E48as_v6_US East_2': 40, 'E4as_v6_US East_1': 40, 'E4as_v6_US East_3': 40, 'E64as_v6_US East_3': 40, 'E8as_v6_US East_1': 40, 'E8as_v6_US East_2': 40, 'E96as_v6_US East_3': 40}"
0.34,266.29344,576976139,2166693.0285627763,18000,17561,"{'E16ads_v6_US East_2': 40, 'E16ads_v6_US East_3': 40, 'E16as_v6_US East_1': 40, 'E16as_v6_US East_3': 40, 'E20as_v6_US East_2': 40, 'E20as_v6_US East_3': 40, 'E32ads_v6_US East_2': 40, 'E32as_v6_US East_3': 40, 'E48ads_v6_US East_3': 40, 'E48as_v6_US East_2': 40, 'E4as_v6_US East_1': 40, 'E4as_v6_US East_3': 40, 'E64ads_v6_US East_1': 40, 'E64as_v6_US East_3': 40, 'E8ads_v6_US East_1': 40, 'E8ads_v6_US East_2': 40, 'E8as_v6_US East_1': 40, 'E8as_v6_US East_2': 40, 'E96as_v6_US East_3': 40}"
0.35000000000000003,289.0608,620569892,2146849.0116958087,19360,18921,"{'E16ads_v6_US East_2': 40, 'E16ads_v6_US East_3': 40, 'E16as_v6_US East_1': 40, 'E16as_v6_US East_3': 40, 'E20ads_v6_US East_2': 40, 'E20ads_v6_US East_3': 40, 'E20as_v6_US East_2': 40, 'E20as_v6_US East_3': 40, 'E32ads_v6_US East_2': 40, 'E32as_v6_US East_3': 40, 'E48ads_v6_US East_3': 40, 'E48as_v6_US East_2': 40, 'E4as_v6_US East_1': 40, 'E4as_v6_US East_3': 40, 'E64ads_v6_US East_1': 40, 'E64as_v6_US East_3': 40, 'E8ads_v6_US East_1': 40, 'E8ads_v6_US East_2': 40, 'E8as_v6_US East_1': 40, 'E8as_v6_US East_2': 40, 'E96as_v6_US East_3': 40}"
0.36,292.03975999999994,626057287,2143739.907196198,19640,19201,"{'E16ads_v6_US East_2': 40, 'E16ads_v6_US East_3': 40, 'E16as_v6_US East_1': 40, 'E16as_v6_US East_3': 40, 'E20ads_v6_US East_2': 40, 'E20ads_v6_US East_3': 40, 'E20as_v6_US East_2': 40, 'E20as_v6_US East_3': 40, 'E32ads_v6_US East_2': 40, 'E32as_v6_US East_3': 40, 'E48ads_v6_US East_3': 40, 'E48as_v6_US East_2': 40, 'E4as_v6_US East_1': 40, 'E4as_v6_US East_3': 40, 'E64ads_v6_US East_1': 40, 'E64as_v6_US East_3': 40, 'E8ads_v6_US East_1': 40, 'E8ads_v6_US East_2': 40, 'E8as_v6_US East_1': 40, 'E8as_v6_US East_2': 40, 'E8ps_v5_US East_3': 40, 'E96as_v6_US East_3': 40}"
