pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,983266.2463768116,693084.9316770186,983266.2463768116,613351.953271028,684580.8220858896,0.0,1.0,0.0,1.0,1.0
5,1,1,233469.96961130743,231028.31044398437,196653.24908212564,204450.65126341293,261675.35199321457,0.0,1.0,0.0,1.0,0.0
6,1,1,231028.31044398437,231028.31044398437,163877.7075952764,204450.65126341293,223173.34788888894,0.0,0.0,0.0,0.0,0.0
10,1,1,138616.986252588,138616.986252588,98326.62458937199,122670.3907165109,73769.00350654838,0.0,0.0,0.0,0.0,0.0
14,1,1,99012.13303333755,99012.13303333755,70233.30326333432,87621.7076737237,60986.588084656076,0.0,0.0,0.0,0.0,0.0
15,1,1,86635.61641110247,86635.61641110247,65551.08304884595,76668.99420755453,57419.5495998511,1.0,1.0,0.0,1.0,0.0
17,1,1,77009.43681466146,77009.43681466146,57839.190929909906,68150.21708780433,25976.85609509358,1.0,1.0,0.0,1.0,0.0
20,1,1,69308.493126294,69308.493126294,49163.3122826087,61335.195373831775,22856.956437280427,0.0,0.0,0.0,0.0,0.0
25,1,1,53314.225482989685,53314.225482989685,39330.64982415459,47180.91951925381,23018.222855290875,1.0,1.0,0.0,1.0,0.0
30,1,1,46205.662088796875,46205.662088796875,32775.54152442297,40890.13024575978,16928.95281121782,0.0,0.0,0.0,0.0,0.0
35,1,1,38425.16320082135,38425.16320082135,28093.321305333728,34075.108539094654,11841.857846471921,1.0,1.0,0.0,1.0,0.0
40,1,1,34546.95787667699,34546.95787667699,24581.65614130435,30667.597686915888,12214.448041762415,0.0,0.0,0.0,0.0,0.0
45,1,1,30004.483447708793,30004.483447708793,21850.361016281982,26667.47624978653,10398.996160188457,1.0,1.0,0.0,1.0,0.0
50,1,1,27586.32235846724,27586.32235846724,19665.324914009663,24534.078148286604,10942.573652320269,0.0,0.0,0.0,0.0,0.0
