pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,233949.5550574713,233949.5550574713,138581.93661971833,23256.74136889023,0.0,0.0,0.0,86.0
10,1,4,164104.12063492063,9858.295104043093,135417.09671232876,135417.09671232876,0.0,182.0,0.0,0.0
10,2,2,98746.03718237375,23827.35955882353,60144.18546961326,23256.74136889023,0.0,38.0,0.0,38.0
17,7,7,17363.19715337912,11913.679779411765,9509.700176720691,11628.370684445114,0.0,9.0,0.0,9.0
50,1,2,46789.911002298846,46789.911002298846,27716.38732394366,23256.74136889023,0.0,0.0,0.0,46.0
50,1,4,36819.33672174016,9858.295104043093,27083.419347945204,27083.419347945204,0.0,142.0,0.0,0.0
50,2,2,22583.66664122137,11913.679779411765,12028.837095027624,11628.370684445115,0.0,46.0,0.0,46.0
75,3,5,9806.700760941469,7942.45318627451,4009.6123651319826,7752.247122963411,0.0,21.0,0.0,21.0
100,1,2,22998.430831638416,15757.135364596139,13858.19366197183,11628.370684445115,0.0,46.0,0.0,92.0
100,1,4,18462.33638335916,9858.295104043093,13541.709674657535,13541.709674657535,0.0,92.0,0.0,0.0
100,2,2,11370.668741227746,7942.453186274509,6014.418547790055,7752.24712296341,0.0,44.0,0.0,44.0
115,4,2,4871.297489026915,4765.4719117647055,2614.964585948678,4651.348273778046,0.0,5.0,0.0,5.0
287,1,6,5513.702410580957,5039.5942415182635,4029.741111717205,5542.274900825561,0.0,27.0,0.0,1.0
400,1,2,5068.9671144630665,5279.88248868488,3464.5484154929577,4651.348273778046,0.0,34.0,0.0,80.0
400,1,4,4682.519623763578,3896.724517065169,3385.427418664384,3385.427418664384,0.0,80.0,0.0,0.0
400,2,2,2845.978418230563,2647.4843954248367,1503.6046369302485,2584.082374321137,0.0,32.0,0.0,32.0
439,1,9,3114.4304778736177,2297.2024441728695,967.6664854725394,2771.1374504127803,0.0,156.0,0.0,71.0
1000,1,2,2285.1981434708305,2266.457934492588,1385.8193661971832,2114.2492153536573,0.0,10.0,0.0,56.0
1000,1,4,1857.96309116052,1845.2251777461886,1354.1709674657534,1354.1709674657534,0.0,8.0,0.0,0.0
1000,2,2,1122.2697042420614,1115.6110252932558,601.4418547762431,1107.4638747090587,0.0,8.0,0.0,8.0
