pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,660182.36,660182.36,646800.2851351352,660182.36,0.0,0.0,0.0,0.0
10,1,4,660182.36,660182.36,646800.2851351352,660182.36,0.0,0.0,0.0,0.0
10,2,2,280039.29446902656,330091.18,330091.18,330091.18,0.0,0.0,0.0,0.0
17,7,7,49313.02400576962,40579.24637558287,47478.64408292829,50350.53766042499,1.0,5.0,0.0,1.0
50,1,2,131781.99642070485,91569.20049741723,129360.05702702704,132036.472,0.0,22.0,0.0,0.0
50,1,4,131781.99642070485,91569.20049741723,129360.05702702704,132036.472,0.0,22.0,0.0,0.0
50,2,2,52355.35592350278,39011.50957698264,66018.236,66018.236,0.0,34.0,0.0,0.0
75,3,5,28257.894143346322,25103.965750550717,21415.311454138704,22656.073605983147,0.0,10.0,0.0,21.0
100,1,2,65610.99533927348,39011.50957698264,64680.02851351352,66018.236,0.0,68.0,0.0,0.0
100,1,4,65610.99533927348,39011.50957698264,64680.02851351352,66018.236,0.0,68.0,0.0,0.0
100,2,2,25639.915309446253,25465.933014099497,33009.118,33009.118,0.0,28.0,0.0,0.0
115,4,2,11142.396039030984,13946.159994172494,13966.507470090457,13712.425469130496,0.0,0.0,0.0,5.0
287,1,6,13850.13211887915,12350.842799267153,11501.434843205576,13593.64416358989,0.0,53.0,0.0,33.0
400,1,2,16216.574995764868,16216.574995764868,16170.00712837838,16504.559,0.0,0.0,0.0,0.0
400,1,4,16216.574995764868,16216.574995764868,16170.00712837838,16504.559,0.0,0.0,0.0,0.0
400,2,2,6287.1038338658145,7981.194113723528,8252.2795,8252.2795,0.0,0.0,0.0,0.0
439,1,9,7496.373004508007,7210.800994961056,2547.070206434365,5862.535767002816,1.0,21.0,0.0,71.0
1000,1,2,6365.213258860297,6339.2475928108815,6468.002851351352,6601.823600000001,0.0,4.0,0.0,0.0
1000,1,4,6365.213258860297,6339.2475928108815,6468.002851351352,6601.823600000001,0.0,4.0,0.0,0.0
1000,2,2,3113.075278538397,3008.241064189507,3300.9118000000003,3300.9118000000003,0.0,34.0,0.0,0.0
