pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,12.0,2.0,2,12.0,12.0,48.0,0.0627,346481.7884,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 50.0}]"
10,1,4,196.0,186.0,2,196.0,196.0,800.0,1.481,6136148.8748,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8g.metal-48xl', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}]"
10,2,2,10.0,0.0,3,10.0,20.0,64.0,0.0934,251955.4342,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 2, 'T3': 50.0}]"
17,7,7,18.0,1.0,2,18.0,128.0,256.0,0.5488,354613.8024,"[{'instance_type': 'g5g.16xlarge', 'availability_zone': 'use1-az4', 'num_instances': 2, 'T3': 10.0}]"
50,1,2,52.0,2.0,7,52.0,52.0,128.0,0.2162,1133627.1884,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 6, 'T3': 50.0}]"
50,1,4,196.0,146.0,2,196.0,196.0,800.0,1.481,6136148.8748,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8g.metal-48xl', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}]"
50,2,2,50.0,0.0,13,50.0,100.0,224.0,0.4004,1039100.8342,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 12, 'T3': 50.0}]"
75,3,5,84.0,9.0,4,84.0,256.0,512.0,1.0976,1654864.4112,"[{'instance_type': 'g5g.16xlarge', 'availability_zone': 'use1-az4', 'num_instances': 4, 'T3': 10.0}]"
100,1,2,100.0,0.0,13,100.0,100.0,224.0,0.4004,2078201.6684,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 12, 'T3': 50.0}]"
100,1,4,196.0,96.0,2,196.0,196.0,800.0,1.481,6136148.8748,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8g.metal-48xl', 'availability_zone': 'use1-az4', 'num_instances': 1, 'T3': 1.0}]"
