instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.11,217721.9514,0.011,10,197929.0468
m6g.medium,eu-west-1a,10,50.0,10,1,4,10.0,0.0,0.192,197708.9612,0.0192,10,102973.4173
c6g.16xlarge,eu-west-1c,1,50.0,10,2,2,32.0,22.0,1.0447,629716.32,0.0326,1,18836.6373
c6g.16xlarge,eu-west-1c,2,50.0,17,7,7,18.0,1.0,2.0894,354215.43,0.1161,2,9418.3187
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.55,1088609.7571,0.011,50,39585.8094
m6g.medium,eu-west-1a,50,50.0,50,1,4,50.0,0.0,0.96,988544.8062,0.0192,50,20594.6835
c6g.16xlarge,eu-west-1c,2,50.0,50,2,2,64.0,14.0,2.0894,1259432.64,0.0326,2,9418.3187
c6g.12xlarge,eu-west-1b,5,50.0,75,3,5,80.0,5.0,3.957,1574290.8,0.0495,5,4973.1198
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.1,2177219.5143,0.011,100,19792.9047
m6g.medium,eu-west-1a,100,50.0,100,1,4,100.0,0.0,1.92,1977089.6125,0.0192,100,10297.3417
c6g.16xlarge,eu-west-1c,4,50.0,100,2,2,128.0,28.0,4.1788,2518865.28,0.0326,4,4709.1593
c6g.16xlarge,eu-west-1c,8,50.0,115,4,2,128.0,13.0,8.3576,2518865.28,0.0653,8,2354.5797
r6g.8xlarge,eu-west-1a,9,50.0,287,1,6,288.0,1.0,7.0083,5652293.22,0.0243,9,2800.3964
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.4,8708878.0571,0.011,400,4948.2262
m6g.medium,eu-west-1a,400,50.0,400,1,4,400.0,0.0,7.68,7908358.45,0.0192,400,2574.3354
c6g.16xlarge,eu-west-1c,13,50.0,400,2,2,416.0,16.0,13.5811,8186312.16,0.0326,13,1448.9721
r6g.8xlarge,eu-west-1a,16,50.0,439,1,9,448.0,9.0,12.4592,8792456.12,0.0278,16,1575.223
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,11.0,21772195.1429,0.011,1000,1979.2905
m6g.medium,eu-west-1a,1000,50.0,1000,1,4,1000.0,0.0,19.2,19770896.125,0.0192,1000,1029.7342
c6g.16xlarge,eu-west-1c,32,50.0,1000,2,2,1024.0,24.0,33.4304,20150922.24,0.0326,32,588.6449
