pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1339053.375,1086883.1883116884,1339053.375,907308.6497695851,1339053.375,0.0,1.0,0.0,1.0,0.0
5,1,1,338252.56689419795,362294.39592352096,267810.6747368421,302436.21684587805,383248.7453416149,0.0,1.0,0.0,1.0,0.0
6,1,1,302436.21684587805,362294.39592352096,223175.56231725146,302436.21684587805,184790.98335049776,0.0,0.0,0.0,0.0,0.0
10,1,1,217376.63753246752,217376.63753246752,133905.33743421052,181461.73004608296,142852.29787108218,0.0,0.0,0.0,0.0,0.0
14,1,1,149628.89444926908,150116.60169762973,95646.66957572504,129615.52148970186,76279.91527725148,0.0,0.0,0.0,0.0,0.0
15,1,1,136051.4343054249,130003.89196601941,89270.22494152047,113413.58129320276,73988.30772288473,0.0,1.0,0.0,1.0,0.0
17,1,1,118813.29100449398,114643.84309360731,78767.84554270624,100812.07228195938,72230.41922951753,0.0,1.0,0.0,1.0,0.0
20,1,1,101265.90457142856,102529.86885145481,66952.6687006579,90730.86504608295,55021.577432590864,0.0,0.0,0.0,0.0,0.0
25,1,1,78574.15149174712,77851.16786225402,53562.13495789474,69792.9731137349,35197.30437309585,0.0,1.0,0.0,1.0,0.0
30,1,1,65456.6016262354,67086.17672010687,44635.112470760236,60487.24335893497,21368.570266819865,0.0,0.0,0.0,0.0,0.0
35,1,1,55043.89320297952,55561.829345320424,38258.66783029001,50406.03613386812,20754.848992536423,0.0,1.0,0.0,1.0,0.0
40,1,1,48249.11122002085,49852.57212583768,33476.33435032895,45365.432523041476,14322.653629324072,0.0,0.0,0.0,0.0,0.0
45,1,1,42310.43198909744,43194.84152594671,29756.741647173487,39448.20219438468,15963.001369208278,0.0,1.0,0.0,1.0,0.0
50,1,1,38173.60307482993,39663.5096943128,26781.067481578946,36292.34601658986,16448.23853121693,0.0,0.0,0.0,0.0,0.0
