pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1106174.527173913,324694.49248302623,1106174.527173913,584231.3857566766,1012617.4776119404,0.0,3.0,0.0,1.0,0.0
5,1,1,231020.9839160839,162347.24630213386,221234.90521739132,194743.79541707877,229550.0297619048,0.0,3.0,0.0,1.0,0.0
6,1,1,194743.79541707877,162347.24630213386,184362.421044686,194743.79541707877,119621.36322222222,0.0,2.0,0.0,0.0,0.0
10,1,1,116846.27721068249,108231.49752128462,110617.45266304348,116846.27721068249,72985.4698764535,0.0,2.0,0.0,0.0,0.0
14,1,1,83461.62659722644,81173.62313591174,79012.46617125112,83461.62659722644,48848.68260250985,0.0,2.0,0.0,0.0,0.0
15,1,1,77597.05840870363,81173.62313591174,73744.96842995168,73028.92326594955,47004.58832069162,0.0,1.0,0.0,1.0,0.0
17,1,1,68499.01444035947,64938.89850630456,65069.089796148626,64914.5984723596,47121.67209830018,0.0,3.0,0.0,1.0,0.0
20,1,1,58423.13862017804,64938.89850630456,55308.72631793479,58423.13862017804,39511.85522374087,0.0,0.0,0.0,0.0,0.0
25,1,1,46630.081021759695,46384.92750747244,44246.98105217391,44940.87586255334,23722.460552835255,0.0,3.0,0.0,1.0,0.0
30,1,1,38948.75907682163,40586.81156795587,36872.48421497584,38948.75907682163,15017.915634779665,0.0,2.0,0.0,0.0,0.0
35,1,1,33329.27127153245,36077.16583743459,31604.986468500447,32457.299231600537,17631.8436510486,0.0,1.0,0.0,1.0,0.0
40,1,1,29211.56931008902,32469.449255577114,27654.363158967393,29211.56931008902,11010.934922993783,0.0,0.0,0.0,0.0,0.0
45,1,1,25932.31875932263,27057.874378637243,24581.656143317232,25401.364617749183,11278.989119747956,0.0,3.0,0.0,1.0,0.0
50,1,1,23369.25544688427,24976.499427510487,22123.49052826087,23369.25544688427,10480.578142319797,0.0,2.0,0.0,0.0,0.0
