instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,eu-west-1b,1,50.0,1,1,1,1.0,0.0,0.0209,20353.6113,0.0209,1,973856.9993
t3.medium,eu-west-1b,5,50.0,5,1,1,5.0,0.0,0.1045,101768.0564,0.0209,5,194771.3999
t3.medium,eu-west-1b,6,50.0,6,1,1,6.0,0.0,0.1254,122121.6677,0.0209,6,162309.4999
t3.medium,eu-west-1b,10,50.0,10,1,1,10.0,0.0,0.209,203536.1129,0.0209,10,97385.6999
t3.medium,eu-west-1b,14,50.0,14,1,1,14.0,0.0,0.2926,284950.558,0.0209,14,69561.2142
t3.medium,eu-west-1b,15,50.0,15,1,1,15.0,0.0,0.3135,305304.1693,0.0209,15,64923.8
t3.medium,eu-west-1b,17,50.0,17,1,1,17.0,0.0,0.3553,346011.3919,0.0209,17,57285.7058
t3.medium,eu-west-1b,20,50.0,20,1,1,20.0,0.0,0.418,407072.2257,0.0209,20,48692.85
t3.medium,eu-west-1b,25,50.0,25,1,1,25.0,0.0,0.5225,508840.2821,0.0209,25,38954.28
t3.medium,eu-west-1b,30,50.0,30,1,1,30.0,0.0,0.627,610608.3386,0.0209,30,32461.9
t3.medium,eu-west-1b,35,50.0,35,1,1,35.0,0.0,0.7315,712376.395,0.0209,35,27824.4857
t3.medium,eu-west-1b,40,50.0,40,1,1,40.0,0.0,0.836,814144.4514,0.0209,40,24346.425
t3.medium,eu-west-1b,45,50.0,45,1,1,45.0,0.0,0.9405,915912.5079,0.0209,45,21641.2667
t3.medium,eu-west-1b,50,50.0,50,1,1,50.0,0.0,1.045,1017680.5643,0.0209,50,19477.14
