pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1366014.1812080536,1062730.2285714287,1366014.1812080536,969881.6600985222,1366014.1812080536,0.0,1.0,0.0,1.0,0.0
5,1,1,357145.9535135135,354243.40934744274,273202.83597315435,323293.88697318005,383248.7453416149,0.0,1.0,0.0,1.0,0.0
6,1,1,354243.40934744274,354243.40934744274,227669.03001491426,323293.88697318005,296353.07416836394,0.0,0.0,0.0,0.0,0.0
10,1,1,212546.04558730157,212546.04558730157,136601.41805369128,193976.33211822656,121070.53230861967,0.0,0.0,0.0,0.0,0.0
14,1,1,151133.1926797807,151133.1926797807,97572.44144637721,138554.5229717503,73863.51385151663,0.0,0.0,0.0,0.0,0.0
15,1,1,132055.23542899408,132055.23542899408,91067.61202087994,121235.20758928571,77369.21162572158,1.0,1.0,0.0,1.0,0.0
17,1,1,117253.94810274373,117253.94810274373,80353.77531873387,107764.62899106002,63498.793891244386,1.0,1.0,0.0,1.0,0.0
20,1,1,105436.22733858268,105436.22733858268,68300.70901006712,96988.16608374382,56106.88051404663,0.0,0.0,0.0,0.0,0.0
25,1,1,81196.04841669132,80957.68362942983,54640.56720536913,74606.2816043373,33660.06000947867,0.0,1.0,0.0,1.0,0.0
30,1,1,70106.81085514835,70106.81085514835,45533.80601043997,64658.77738368911,28612.626633793556,0.0,0.0,0.0,0.0,0.0
35,1,1,58569.62905919146,58371.40746391553,39028.976578550886,53882.314487927986,18717.589052820735,0.0,1.0,0.0,1.0,0.0
40,1,1,52511.37597254902,52511.37597254902,34150.35450503356,48494.08304187191,18067.936049233824,0.0,0.0,0.0,0.0,0.0
45,1,1,45782.83300738038,45638.72144868261,30355.870673626647,42168.76786296293,14682.177362464588,0.0,1.0,0.0,1.0,0.0
50,1,1,41976.1782846395,41976.1782846395,27320.283605369128,38795.266431527096,14402.222362028433,0.0,0.0,0.0,0.0,0.0
