instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,ap-northeast-1a,1,50.0,1,1,1,1.0,0.0,0.0186,20353.6113,0.0186,1,1094280.1767
t3.medium,ap-northeast-1a,5,50.0,5,1,1,5.0,0.0,0.093,101768.0564,0.0186,5,218856.0353
t3.medium,ap-northeast-1a,6,50.0,6,1,1,6.0,0.0,0.1116,122121.6677,0.0186,6,182380.0294
t3.medium,ap-northeast-1a,10,50.0,10,1,1,10.0,0.0,0.186,203536.1129,0.0186,10,109428.0177
t3.medium,ap-northeast-1a,14,50.0,14,1,1,14.0,0.0,0.2604,284950.558,0.0186,14,78162.8698
t3.medium,ap-northeast-1a,15,50.0,15,1,1,15.0,0.0,0.279,305304.1693,0.0186,15,72952.0118
t3.medium,ap-northeast-1a,17,50.0,17,1,1,17.0,0.0,0.3162,346011.3919,0.0186,17,64369.4222
t3.medium,ap-northeast-1a,20,50.0,20,1,1,20.0,0.0,0.372,407072.2257,0.0186,20,54714.0088
t3.medium,ap-northeast-1a,25,50.0,25,1,1,25.0,0.0,0.465,508840.2821,0.0186,25,43771.2071
t3.medium,ap-northeast-1a,30,50.0,30,1,1,30.0,0.0,0.558,610608.3386,0.0186,30,36476.0059
t3.medium,ap-northeast-1a,35,50.0,35,1,1,35.0,0.0,0.651,712376.395,0.0186,35,31265.1479
t3.medium,ap-northeast-1a,40,50.0,40,1,1,40.0,0.0,0.744,814144.4514,0.0186,40,27357.0044
t3.medium,ap-northeast-1a,45,50.0,45,1,1,45.0,0.0,0.837,915912.5079,0.0186,45,24317.3373
t3.medium,ap-northeast-1a,50,50.0,50,1,1,50.0,0.0,0.93,1017680.5643,0.0186,50,21885.6035
