pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,969219.5857142857,697416.7125,969219.5857142857,596624.1727272726,969219.5857142857,0.0,1.0,0.0,1.0,0.0
5,1,1,263688.23931623925,232472.2373842593,193843.91695238094,198874.72441077436,149240.36854700855,0.0,1.0,0.0,1.0,0.0
6,1,1,232472.2373842593,232472.2373842593,161536.5974867725,198874.72441077436,207278.28976733144,0.0,0.0,0.0,0.0,0.0
10,1,1,139483.34241666668,139483.34241666668,96921.95852380952,119324.83460606058,108336.57665857606,0.0,0.0,0.0,0.0,0.0
14,1,1,99630.9588647959,99630.9588647959,69229.97035957241,85232.0247371676,32792.86139455782,0.0,0.0,0.0,0.0,0.0
15,1,1,91319.82106442578,87177.08901367187,64614.639005291014,74578.02163825757,62963.41012411348,0.0,1.0,0.0,1.0,0.0
17,1,1,80750.85638344225,77490.74579475308,57012.91677376833,66291.57480359147,34699.88302808303,0.0,1.0,0.0,1.0,0.0
20,1,1,69741.67120833334,69741.67120833334,48460.97925,59662.41731818181,33752.77493446259,0.0,0.0,0.0,0.0,0.0
25,1,1,55194.483323283086,53647.43939225838,38768.78339809524,45894.16716872871,26099.293979490572,0.0,1.0,0.0,1.0,0.0
30,1,1,46494.447476851856,46494.447476851856,32307.319502645507,39774.94487542088,11953.580499018033,0.0,0.0,0.0,0.0,0.0
35,1,1,39547.28402457757,38745.372894161526,27691.988143828963,33145.78739711934,15527.820207665194,0.0,1.0,0.0,1.0,0.0
40,1,1,34870.83560677084,34870.83560677084,24230.489625,29831.208659090906,12127.210638825514,0.0,0.0,0.0,0.0,0.0
45,1,1,30811.878825956876,30322.46574511657,21538.21300176367,25940.181442974164,7496.600666866328,0.0,1.0,0.0,1.0,0.0
50,1,1,27896.668485,27896.668485,19384.39170095238,23864.966926060606,8379.903850606612,0.0,0.0,0.0,0.0,0.0
