pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1474899.3695652175,914644.8688524591,1474899.3695652175,806909.7418032786,1022794.5376884422,0.0,1.0,0.0,1.0,0.0
5,1,1,316638.9843450479,304881.6227990286,294979.8736231884,268969.9141621129,200702.5645977012,0.0,1.0,0.0,1.0,0.0
6,1,1,268969.9141621129,304881.6227990286,245816.56139291465,268969.9141621129,128769.34454277286,0.0,0.0,0.0,0.0,0.0
10,1,1,161381.94844262293,182928.97366120218,147489.93688405797,161381.94844262293,180853.6044300378,0.0,0.0,0.0,0.0,0.0
14,1,1,115272.82034125127,130663.55260956842,105349.95489500149,115272.82034125127,82319.02449437004,0.0,0.0,0.0,0.0,0.0
15,1,1,106895.62271578188,114330.60854252048,98326.62457326893,100863.71778944672,63653.99352772255,0.0,1.0,0.0,1.0,0.0
17,1,1,94390.9864058542,101627.20759967616,86758.78639486484,89656.63805403766,38316.63971454306,0.0,1.0,0.0,1.0,0.0
20,1,1,80690.97424180328,91464.48683060109,73744.96842391304,80690.97424180328,32172.995855358004,0.0,0.0,0.0,0.0,0.0
25,1,1,64302.66880626224,70357.29756361755,58995.97473623189,62069.98018721506,29574.318809077657,0.0,1.0,0.0,1.0,0.0
30,1,1,53793.98282331511,60976.3245598057,49163.312286634464,53793.98282331511,26828.326206422804,0.0,0.0,0.0,0.0,0.0
35,1,1,45981.33015132324,50813.60379562167,42139.98195800059,44828.319020694194,23054.930383578685,0.0,1.0,0.0,1.0,0.0
40,1,1,40345.48712090164,45732.24341871584,36872.48421195652,40345.48712090164,20938.205016262196,0.0,0.0,0.0,0.0,0.0
45,1,1,35785.28113573072,39767.16819031682,32775.54152442297,35083.03227943227,13844.555162109666,0.0,1.0,0.0,1.0,0.0
50,1,1,32276.389695081965,36585.79473442623,29497.987371014493,32276.389695081965,14401.850678292609,0.0,0.0,0.0,0.0,0.0
