pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1496589.0661764706,1069520.837060703,1496589.0661764706,965127.338235294,1496589.0661764706,0.0,1.0,0.0,1.0,0.0
5,1,1,364367.6547794118,356506.9455094072,299317.81294117647,321709.1130174292,229148.5973753281,0.0,1.0,0.0,1.0,0.0
6,1,1,356506.9455094072,356506.9455094072,249431.5108251634,321709.1130174292,298626.2460600654,0.0,0.0,0.0,0.0,0.0
10,1,1,213904.16728434505,213904.16728434505,149658.90654411764,193025.46774509802,101106.67707006371,0.0,0.0,0.0,0.0,0.0
14,1,1,152788.69091086916,152788.69091086916,106899.21893757502,137875.33413365346,83315.08757466402,0.0,0.0,0.0,0.0,0.0
15,1,1,133690.10455770764,133690.10455770764,99772.60434640525,120640.91735600488,76324.09712620846,1.0,1.0,0.0,1.0,0.0
17,1,1,118835.64850313572,118835.64850313572,88034.6509006717,107236.37100580973,63901.25103562552,1.0,1.0,0.0,1.0,0.0
20,1,1,106952.08364217253,106952.08364217253,74829.45325367646,96512.73389705882,33578.43142896858,0.0,0.0,0.0,0.0,0.0
25,1,1,82270.83357279241,82270.83357279241,59863.562600000005,74240.56453764938,36837.49836351735,1.0,1.0,0.0,1.0,0.0
30,1,1,71301.38910188145,71301.38910188145,49886.302173202625,64341.822592592594,26101.43060766962,0.0,0.0,0.0,0.0,0.0
35,1,1,59417.82424663749,59417.82424663749,42759.68757503001,53618.185495340105,22500.184196516137,1.0,1.0,0.0,1.0,0.0
40,1,1,53476.041825079876,53476.041825079876,37414.72662683823,48256.36694852941,17978.518894334047,0.0,0.0,0.0,0.0,0.0
45,1,1,46500.90593500305,46500.90593500305,33257.53478213507,41962.05821657585,15616.611998536762,1.0,1.0,0.0,1.0,0.0
50,1,1,42780.83345942492,42780.83345942492,29931.781302941177,38605.09355686275,10954.407842495639,0.0,0.0,0.0,0.0,0.0
