instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,45.0,1,1,1,2.0,1.0,0.0333,39377.1954,0.0167,1,591249.1806
t4g.large,eu-west-1b,3,45.0,5,1,1,6.0,1.0,0.0999,118131.5863,0.0167,3,197083.0602
t4g.large,eu-west-1b,3,45.0,6,1,1,6.0,0.0,0.0999,118131.5863,0.0167,3,197083.0602
t4g.large,eu-west-1b,5,45.0,10,1,1,10.0,0.0,0.1665,196885.9771,0.0167,5,118249.8361
t4g.large,eu-west-1b,7,45.0,14,1,1,14.0,0.0,0.2331,275640.368,0.0167,7,84464.1687
t4g.large,eu-west-1b,8,45.0,15,1,1,16.0,1.0,0.2664,315017.5634,0.0167,8,73906.1476
t4g.large,eu-west-1b,9,45.0,17,1,1,18.0,1.0,0.2997,354394.7589,0.0167,9,65694.3534
t4g.large,eu-west-1b,10,45.0,20,1,1,20.0,0.0,0.333,393771.9543,0.0167,10,59124.9181
t4g.large,eu-west-1b,13,45.0,25,1,1,26.0,1.0,0.4329,511903.5406,0.0167,13,45480.7062
t4g.large,eu-west-1b,15,45.0,30,1,1,30.0,0.0,0.4995,590657.9314,0.0167,15,39416.612
t4g.large,eu-west-1b,18,45.0,35,1,1,36.0,1.0,0.5994,708789.5177,0.0167,18,32847.1767
t4g.large,eu-west-1b,20,45.0,40,1,1,40.0,0.0,0.666,787543.9086,0.0167,20,29562.459
t4g.large,eu-west-1b,23,45.0,45,1,1,46.0,1.0,0.7659,905675.4949,0.0167,23,25706.4861
t4g.large,eu-west-1b,25,45.0,50,1,1,50.0,0.0,0.8325,984429.8857,0.0167,25,23649.9672
