pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1330301.392156863,1079871.0387096775,1330301.392156863,924347.3098591549,1330301.392156863,0.0,1.0,0.0,1.0,0.0
5,1,1,342341.97616580315,359957.01272401435,266060.27816993464,308115.77021387586,383248.7453416149,0.0,1.0,0.0,1.0,0.0
6,1,1,308115.77021387586,359957.01272401435,221716.89851125632,308115.77021387586,183656.13596042307,0.0,0.0,0.0,0.0,0.0
10,1,1,184869.4620657277,215974.2076129032,133030.1391503268,184869.4620657277,147384.5245271507,0.0,0.0,0.0,0.0,0.0
14,1,1,130129.52884524598,154267.29114549045,95021.52794451114,132049.61578997795,79904.5284341807,0.0,0.0,0.0,0.0,0.0
15,1,1,118444.96970788315,134983.87976310484,88686.75941902686,115543.41380575117,59972.786878134735,0.0,1.0,0.0,1.0,0.0
17,1,1,104379.45057578586,119985.67090800476,78253.02302281928,102705.25673795861,76343.96299383909,0.0,1.0,0.0,1.0,0.0
20,1,1,90107.99869565216,107987.1038064516,66515.06955882352,92434.73105633803,45329.8912724067,0.0,0.0,0.0,0.0,0.0
25,1,1,70613.17426934098,83067.00292994844,53212.055644444445,71103.63927549518,32911.36544022243,0.0,1.0,0.0,1.0,0.0
30,1,1,59303.00516064256,71991.40254480287,44343.37970951343,61623.154032342194,25559.915775539197,0.0,0.0,0.0,0.0,0.0
35,1,1,50184.86911855651,59992.83544902429,38008.61117780446,51352.62836173419,18933.59067456984,0.0,1.0,0.0,1.0,0.0
40,1,1,44194.383198653195,53993.551907258065,33257.53477941176,46217.365528169015,15332.80750295683,0.0,0.0,0.0,0.0,0.0
45,1,1,46950.91470211598,46950.91470211598,29562.25313967562,40189.013503199414,11878.14216399806,1.0,1.0,0.0,1.0,0.0
50,1,1,43194.84152516129,43194.84152516129,26606.0278248366,36973.89242065728,14175.404899242863,0.0,0.0,0.0,0.0,0.0
