pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1347921.2781456953,1090423.5244299674,1347921.2781456953,875048.7866666666,1347921.2781456953,0.0,1.0,0.0,1.0,0.0
5,1,1,403287.8954248366,363474.5079623598,269584.2553642384,291682.92913580243,228249.97542483662,0.0,1.0,0.0,1.0,0.0
6,1,1,363474.5079623598,363474.5079623598,224653.54617365712,291682.92913580243,192730.4455782313,0.0,0.0,0.0,0.0,0.0
10,1,1,218084.70475570034,218084.70475570034,134792.12774834438,175009.7574222222,134392.2383961118,0.0,0.0,0.0,0.0,0.0
14,1,1,150860.7579025301,150860.7579025301,96280.0912285444,125006.96961451248,74053.72032495402,0.0,0.0,0.0,0.0,0.0
15,1,1,135414.48938826466,130714.57314037485,89861.41848417955,109381.09840277777,75277.33247126437,0.0,1.0,0.0,1.0,0.0
17,1,1,117907.47175922466,115315.19870249166,79289.48690391621,97227.64304526748,56900.5842268428,0.0,1.0,0.0,1.0,0.0
20,1,1,103161.79408320492,103161.79408320492,67396.0638576159,87504.87873333333,39164.67059081604,0.0,0.0,0.0,0.0,0.0
25,1,1,78379.7756515318,78379.7756515318,53916.85108344371,67311.44518080211,48142.95212614445,1.0,1.0,0.0,1.0,0.0
30,1,1,67560.044769593,67560.044769593,44930.709242089775,58336.58581728395,27375.73471938618,0.0,0.0,0.0,0.0,0.0
35,1,1,55663.455571259656,55663.455571259656,38512.03649141776,48613.821515775024,24731.71941380938,1.0,1.0,0.0,1.0,0.0
40,1,1,49815.479438244045,49815.479438244045,33698.03192880795,43752.439366666666,16655.237430331475,0.0,0.0,0.0,0.0,0.0
45,1,1,42836.572113943024,42802.71344151477,29953.80616139318,38045.599449695444,14538.30264707093,1.0,1.0,0.0,1.0,0.0
50,1,1,39156.81489866157,39130.33568907072,26958.42554437086,35001.951491555556,12218.535666370502,0.0,0.0,0.0,0.0,0.0
