instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1f,1,25.0,1,1,1,2.0,1.0,0.0194,39377.1954,0.0097,1,1014876.1708
t4g.large,us-east-1f,3,25.0,5,1,1,6.0,1.0,0.0582,118131.5863,0.0097,3,338292.0569
t4g.large,us-east-1f,3,25.0,6,1,1,6.0,0.0,0.0582,118131.5863,0.0097,3,338292.0569
t4g.large,us-east-1f,5,25.0,10,1,1,10.0,0.0,0.097,196885.9771,0.0097,5,202975.2342
t4g.large,us-east-1f,7,25.0,14,1,1,14.0,0.0,0.1358,275640.368,0.0097,7,144982.3101
t4g.large,us-east-1f,8,25.0,15,1,1,16.0,1.0,0.1552,315017.5634,0.0097,8,126859.5214
t4g.large,us-east-1f,9,25.0,17,1,1,18.0,1.0,0.1746,354394.7589,0.0097,9,112764.019
t4g.large,us-east-1f,10,25.0,20,1,1,20.0,0.0,0.194,393771.9543,0.0097,10,101487.6171
t4g.large,us-east-1f,13,25.0,25,1,1,26.0,1.0,0.2522,511903.5406,0.0097,13,78067.3978
t4g.large,us-east-1f,15,25.0,30,1,1,30.0,0.0,0.291,590657.9314,0.0097,15,67658.4114
t4g.large,us-east-1f,18,25.0,35,1,1,36.0,1.0,0.3492,708789.5177,0.0097,18,56382.0095
t4g.large,us-east-1f,20,25.0,40,1,1,40.0,0.0,0.388,787543.9086,0.0097,20,50743.8085
t4g.large,us-east-1f,23,25.0,45,1,1,46.0,1.0,0.4462,905675.4949,0.0097,23,44125.0509
t4g.large,us-east-1f,25,25.0,50,1,1,50.0,0.0,0.485,984429.8857,0.0097,25,40595.0468
