pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,243069.10753086416,243069.10753086416,224455.62,224455.62,0.0,0.0,0.0,0.0
10,1,4,133754.06052989129,8516.241025925106,108037.68371584699,35642.502478817376,0.0,182.0,0.0,22.0
10,2,2,84127.45562310031,9965.991761087731,57878.33823529411,21130.285622248466,0.0,86.0,0.0,22.0
17,7,7,14358.439631118468,9965.991761687228,11214.885420298147,10565.142811124235,1.0,10.0,0.0,1.0
50,1,2,48613.821516049386,48613.821516049386,44891.12400412371,44891.12400412371,0.0,0.0,0.0,0.0
50,1,4,26889.64451515979,8516.241025925106,21607.536747540984,17821.251239408688,0.0,142.0,0.0,14.0
50,2,2,18205.173595505617,9965.991761087731,11575.667647058823,10565.142811124233,0.0,46.0,0.0,14.0
75,3,5,8173.466179572654,4920.167140075316,3405.8391258110823,5569.950467025192,0.0,53.0,0.0,5.0
100,1,2,24157.788606134967,24157.788606134967,22445.562003092782,22445.562003092782,0.0,0.0,0.0,0.0
100,1,4,13444.822257579895,8516.241025925106,10803.76837431694,8910.625619704344,0.0,92.0,0.0,28.0
100,2,2,9507.983368336525,4920.167140075317,5787.833823529411,5282.5714055621165,0.0,92.0,0.0,28.0
115,4,2,4034.056605124325,3266.2565320283557,2221.199429863767,2641.2857027810583,0.0,29.0,0.0,13.0
287,1,6,4232.084312268193,3807.929727352682,2999.269228725336,3227.7511553516215,0.0,33.0,0.0,1.0
400,1,2,5248.891907459067,4218.707064642772,5611.390500708762,5611.390500708762,0.0,92.0,0.0,0.0
400,1,4,4080.3615877732964,2838.7470086417015,2700.942093579235,2741.730959909029,0.0,176.0,0.0,16.0
400,2,2,2337.7012844251235,1953.1264796448595,1446.9584558823528,1625.4065863268054,0.0,80.0,0.0,16.0
439,1,9,2400.753815051228,2359.16995158252,1132.7422777358859,1760.5915392924114,0.0,10.0,0.0,23.0
1000,1,2,1946.6148425381568,1822.264293546389,2244.556200298969,2244.556200298969,0.0,68.0,0.0,0.0
1000,1,4,1632.1446351093186,1419.3735043208508,1080.376837431694,1113.828202463043,0.0,152.0,0.0,24.0
1000,2,2,927.6634473412983,906.6072349052305,578.7833823529412,660.3214256952646,0.0,24.0,0.0,24.0
