pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,988039.3834951456,700334.7740585774,988039.3834951456,602097.7889908256,988039.3834951456,0.0,1.0,0.0,1.0,0.0
5,1,1,265503.64888123923,233444.92456996746,197607.87650485436,200699.26316683655,150267.84096385544,0.0,1.0,0.0,1.0,0.0
6,1,1,233444.92456996746,233444.92456996746,164673.2304476807,200699.26316683655,106366.49074074074,0.0,0.0,0.0,0.0,0.0
10,1,1,140066.95472803348,140066.95472803348,98803.93830097087,120419.55785932721,95927.85099739808,0.0,0.0,0.0,0.0,0.0
14,1,1,100047.8248014687,100047.8248014687,70574.24162869033,86013.96991824252,69108.17956234518,0.0,0.0,0.0,0.0,0.0
15,1,1,91782.59042792792,87541.84670828974,65869.29218985977,75262.22367163608,64577.85653755228,0.0,1.0,0.0,1.0,0.0
17,1,1,81151.6050503576,77814.97485665581,58119.963701414315,66899.75438894553,31675.58628787445,0.0,1.0,0.0,1.0,0.0
20,1,1,70033.47736401674,70033.47736401674,49401.969138349516,60209.77894495412,20445.44107288274,0.0,0.0,0.0,0.0,0.0
25,1,1,55454.57176708179,53871.905665866165,39521.57530873786,46315.2145739464,23225.221262262916,0.0,1.0,0.0,1.0,0.0
30,1,1,46688.984913993496,46688.984913993496,32934.646094929885,40139.852626571526,20658.733602221633,0.0,0.0,0.0,0.0,0.0
35,1,1,39727.6484980454,38907.48742509943,28229.696651476126,33449.87718975347,12646.039790505381,0.0,1.0,0.0,1.0,0.0
40,1,1,35016.73868462344,35016.73868462344,24700.984569174758,30104.88947247706,12240.129200040048,0.0,0.0,0.0,0.0,0.0
45,1,1,30949.816727807825,30449.337986727944,21956.430729953252,26178.164758964755,12637.027773848815,0.0,1.0,0.0,1.0,0.0
50,1,1,28013.390947280335,28013.390947280335,19760.78765631068,24083.911576758408,8312.19407800261,0.0,0.0,0.0,0.0,0.0
