instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.096,217721.9514,0.0096,10,226793.6994
m6g.16xlarge,eu-west-1c,1,50.0,10,1,4,64.0,54.0,1.0895,1265337.352,0.017,1,18146.761
c6g.16xlarge,eu-west-1c,1,50.0,10,2,2,32.0,22.0,0.8888,629716.32,0.0278,1,22140.6784
c6g.16xlarge,eu-west-1c,2,50.0,17,7,7,18.0,1.0,1.7776,354215.43,0.0988,2,11070.3392
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.48,1088609.7571,0.0096,50,45358.7399
m6g.16xlarge,eu-west-1c,1,50.0,50,1,4,64.0,14.0,1.0895,1265337.352,0.017,1,18146.761
c6g.16xlarge,eu-west-1c,2,50.0,50,2,2,64.0,14.0,1.7776,1259432.64,0.0278,2,11070.3392
c6g.12xlarge,eu-west-1b,5,50.0,75,3,5,80.0,5.0,3.345,1574290.8,0.0418,5,5883.0
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,0.96,2177219.5143,0.0096,100,22679.3699
m6g.16xlarge,eu-west-1c,2,50.0,100,1,4,128.0,28.0,2.179,2530674.704,0.017,2,9073.3805
c6g.16xlarge,eu-west-1c,4,50.0,100,2,2,128.0,28.0,3.5552,2518865.28,0.0278,4,5535.1696
c6g.16xlarge,eu-west-1c,8,50.0,115,4,2,128.0,13.0,7.1104,2518865.28,0.0556,8,2767.5848
r6g.12xlarge,eu-west-1b,6,15.0,287,1,6,288.0,1.0,5.8146,5652293.22,0.0202,6,3375.2998
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,3.84,8708878.0571,0.0096,400,5669.8425
m6g.16xlarge,eu-west-1c,7,50.0,400,1,4,448.0,48.0,7.6265,8857361.464,0.017,7,2592.3944
c6g.16xlarge,eu-west-1c,13,50.0,400,2,2,416.0,16.0,11.5544,8186312.16,0.0278,13,1703.1291
r6g.12xlarge,eu-west-1b,11,15.0,439,1,9,462.0,23.0,10.6601,9067220.3738,0.0231,11,1841.0726
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,9.6,21772195.1429,0.0096,1000,2267.937
m6g.16xlarge,eu-west-1c,16,50.0,1000,1,4,1024.0,24.0,17.432,20245397.632,0.017,16,1134.1726
c6g.16xlarge,eu-west-1c,32,50.0,1000,2,2,1024.0,24.0,28.4416,20150922.24,0.0278,32,691.8962
