alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.01,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.02,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.03,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.04,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.05,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.06,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.07,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.08,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.09,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.1,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.11,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.12,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.13,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.14,2.6896,8792456,3269057.153480071,448,9,{'r6g.8xlarge_use1-az5': 16}
0.15,2.7216,8934245,3282718.125845091,451,12,"{'r6g.8xlarge_use1-az5': 16, 'r8a.xlarge_use1-az2': 1}"
0.16,2.7216,8934245,3282718.125845091,451,12,"{'r6g.8xlarge_use1-az5': 16, 'r8a.xlarge_use1-az2': 1}"
0.17,2.7216,8934245,3282718.125845091,451,12,"{'r6g.8xlarge_use1-az5': 16, 'r8a.xlarge_use1-az2': 1}"
0.18,2.7216,8934245,3282718.125845091,451,12,"{'r6g.8xlarge_use1-az5': 16, 'r8a.xlarge_use1-az2': 1}"
0.19,4.2345,13880002,3277837.34060692,703,264,"{'r6g.8xlarge_use1-az5': 25, 'r8a.xlarge_use1-az2': 1}"
0.2,4.2345,13880002,3277837.34060692,703,264,"{'r6g.8xlarge_use1-az5': 25, 'r8a.xlarge_use1-az2': 1}"
0.21,4.2345,13880002,3277837.34060692,703,264,"{'r6g.8xlarge_use1-az5': 25, 'r8a.xlarge_use1-az2': 1}"
0.22,6.1826,19152667,3097833.8587002237,873,434,"{'r6g.8xlarge_use1-az5': 25, 'r8a.xlarge_use1-az2': 1, 'r8g.48xlarge_use1-az4': 1}"
0.23,8.3077,24425333,2940083.658629946,1043,604,"{'r6g.8xlarge_use1-az5': 25, 'r8a.xlarge_use1-az2': 1, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.24,44.9627,111269233,2474700.8887544563,3843,3404,"{'r6g.8xlarge_use1-az5': 25, 'r8a.xlarge_use1-az2': 1, 'r8g.16xlarge_use1-az6': 50, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.25,84.4357,200818100,2378355.3717262563,6733,6294,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'r6g.8xlarge_use1-az5': 25, 'r8a.xlarge_use1-az2': 1, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1}"
0.26,146.17310000000003,331345488,2266802.0911622364,11439,11000,"{'i8ge.metal-24xl_use1-az4': 1, 'i8ge.metal-48xl_use1-az6': 1, 'r6a.16xlarge_use1-az5': 1, 'r6g.8xlarge_use1-az5': 25, 'r7gd.16xlarge_use1-az6': 50, 'r8a.xlarge_use1-az2': 1, 'r8g.16xlarge_use1-az2': 30, 'r8g.16xlarge_use1-az6': 50, 'r8g.24xlarge_use1-az6': 30, 'r8g.48xlarge_use1-az4': 1, 'r8g.48xlarge_use1-az6': 1, 'r8gd.metal-24xl_use1-az6': 1, 'r8gd.metal-48xl_use1-az6': 1}"
