pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1423329.4615384615,990414.2662721896,1423329.4615384615,984429.8849999999,1423329.4615384615,0.0,1.0,0.0,1.0,0.0
5,1,1,365038.6817679558,330138.0885930309,284665.89202797203,328143.29527777777,375322.67639902676,0.0,1.0,0.0,1.0,0.0
6,1,1,328143.29527777777,330138.0885930309,237221.5767288267,328143.29527777777,321884.63637820515,0.0,0.0,0.0,0.0,0.0
10,1,1,196885.9771,198082.85313609464,142332.9460839161,196885.9771,142599.31269185359,0.0,0.0,0.0,0.0,0.0
14,1,1,140632.84081632653,141487.7522340297,101666.3900385329,140632.84081632653,91667.23318279059,0.0,0.0,0.0,0.0,0.0
15,1,1,127886.79166126595,123801.78321468196,94888.63070707071,123053.73570312498,57137.96316673124,0.0,1.0,0.0,1.0,0.0
17,1,1,113182.53676892442,110046.0295310103,83725.2623950444,109381.09842592594,56843.340178324856,0.0,1.0,0.0,1.0,0.0
20,1,1,98442.988575,99041.42656804732,71166.47302447553,98442.988575,44429.03801843318,0.0,0.0,0.0,0.0,0.0
25,1,1,77527.3230672434,76185.71274640244,56933.178416783216,75725.37582840236,36752.16858867224,0.0,1.0,0.0,1.0,0.0
30,1,1,65628.65904444444,66027.61771860618,47444.315353535356,65628.65904444444,21137.843139483484,0.0,0.0,0.0,0.0,0.0
35,1,1,55624.042062820045,54987.833220654524,40666.55601541316,54690.54920524691,20668.60045117781,0.0,1.0,0.0,1.0,0.0
40,1,1,49221.4942875,49471.41855848435,35583.23651223777,49221.4942875,14036.200556737589,0.0,0.0,0.0,0.0,0.0
45,1,1,43370.8470027148,42999.07531777589,31629.543569023568,42801.299380907374,14525.744883185256,0.0,1.0,0.0,1.0,0.0
50,1,1,39377.195428,39548.85487128713,28466.58921118881,39377.195428,15637.995075075076,0.0,0.0,0.0,0.0,0.0
