instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2a,10,50.0,10,1,2,10.0,0.0,0.084,203536.1129,0.0084,10,242304.8963
m6g.medium,us-west-2d,10,5.0,10,1,4,10.0,0.0,0.149,197708.9612,0.0149,10,132690.578
c6a.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.296,303609.206,0.0296,10,102570.6777
c8gn.2xlarge,us-west-2d,17,30.0,17,7,7,17.0,0.0,1.1458,523344.1254,0.0674,17,26867.6458
t3.small,us-west-2a,50,50.0,50,1,2,50.0,0.0,0.42,1017680.5643,0.0084,50,48460.9793
m6g.medium,us-west-2d,50,5.0,50,1,4,50.0,0.0,0.745,988544.8062,0.0149,50,26538.1156
c6a.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.48,1518046.03,0.0296,50,20514.1355
c5.xlarge,us-west-2d,75,50.0,75,3,5,75.0,0.0,4.9425,1842186.2045,0.0659,75,4969.6475
t3.small,us-west-2a,100,50.0,100,1,2,100.0,0.0,0.84,2035361.1286,0.0084,100,24230.4896
m6g.medium,us-west-2d,100,5.0,100,1,4,100.0,0.0,1.49,1977089.6125,0.0149,100,13269.0578
c6a.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.96,3036092.06,0.0296,100,10257.0678
c5.xlarge,us-west-2d,115,50.0,115,4,2,115.0,0.0,7.5785,2824685.5136,0.0659,115,3241.0745
r7g.medium,us-west-2a,287,50.0,287,1,6,287.0,0.0,6.0844,7323745.212,0.0212,287,4194.0497
t3.small,us-west-2a,400,50.0,400,1,2,400.0,0.0,3.36,8141444.5143,0.0084,400,6057.6224
m6g.medium,us-west-2d,400,5.0,400,1,4,400.0,0.0,5.96,7908358.45,0.0149,400,3317.2645
c6a.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,11.84,12144368.24,0.0296,400,2564.2669
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,13.6968,8688468.3354,0.0312,439,1444.9725
t3.small,us-west-2a,1000,50.0,1000,1,2,1000.0,0.0,8.4,20353611.2857,0.0084,1000,2423.049
m6g.medium,us-west-2d,1000,5.0,1000,1,4,1000.0,0.0,14.9,19770896.125,0.0149,1000,1326.9058
c6a.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,29.6,30360920.6,0.0296,1000,1025.7068
