instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2a,10,50.0,10,1,2,10.0,0.0,0.084,203536.1129,0.0084,10,242304.8963
m6g.medium,us-west-2d,10,5.0,10,1,4,10.0,0.0,0.149,197708.9612,0.0149,10,132690.578
c8gn.2xlarge,us-west-2d,3,30.0,10,2,2,12.0,2.0,0.2022,369419.3826,0.0168,3,152249.9928
c8gn.2xlarge,us-west-2d,17,30.0,17,7,7,17.0,0.0,1.1458,523344.1254,0.0674,17,26867.6458
t3.small,us-west-2a,50,50.0,50,1,2,50.0,0.0,0.42,1017680.5643,0.0084,50,48460.9793
m6g.medium,us-west-2d,50,5.0,50,1,4,50.0,0.0,0.745,988544.8062,0.0149,50,26538.1156
c8gn.2xlarge,us-west-2d,13,30.0,50,2,2,52.0,2.0,0.8762,1600817.3246,0.0168,13,35134.6137
c8gn.16xlarge,us-west-2d,4,25.0,75,3,5,84.0,9.0,2.432,2585935.6782,0.029,4,12658.2848
t3.small,us-west-2a,100,50.0,100,1,2,100.0,0.0,0.84,2035361.1286,0.0084,100,24230.4896
m6g.medium,us-west-2d,100,5.0,100,1,4,100.0,0.0,1.49,1977089.6125,0.0149,100,13269.0578
c8gn.2xlarge,us-west-2d,25,30.0,100,2,2,100.0,0.0,1.685,3078494.855,0.0168,25,18269.9991
c8gn.2xlarge,us-west-2d,58,30.0,115,4,2,116.0,1.0,3.9092,3571054.0318,0.0337,58,7874.9996
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,6.5075,8165848.32,0.0203,5,3921.364
t3.small,us-west-2a,400,50.0,400,1,2,400.0,0.0,3.36,8141444.5143,0.0084,400,6057.6224
m6g.medium,us-west-2d,400,5.0,400,1,4,400.0,0.0,5.96,7908358.45,0.0149,400,3317.2645
c8gn.2xlarge,us-west-2d,100,30.0,400,2,2,400.0,0.0,6.74,12313979.42,0.0168,100,4567.4998
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,10.412,11432187.648,0.0232,8,2450.8525
t3.small,us-west-2a,1000,50.0,1000,1,2,1000.0,0.0,8.4,20353611.2857,0.0084,1000,2423.049
m6g.medium,us-west-2d,1000,5.0,1000,1,4,1000.0,0.0,14.9,19770896.125,0.0149,1000,1326.9058
c8gn.2xlarge,us-west-2d,250,30.0,1000,2,2,1000.0,0.0,16.85,30784948.55,0.0168,250,1826.9999
