pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,925164.15,706244.7721518988,925164.15,596624.1727272726,925164.15,0.0,1.0,0.0,1.0,0.0
5,1,1,247427.36542968752,228038.16201180746,185032.8298181818,198874.72441077436,149495.91712328768,0.0,1.0,0.0,1.0,0.0
6,1,1,228038.16201180746,228038.16201180746,154194.02487373736,198874.72441077436,204367.07783239702,0.0,0.0,0.0,0.0,0.0
10,1,1,135970.76433793662,135970.76433793662,92516.41495454546,119324.83460606058,59929.14529914529,0.0,0.0,0.0,0.0,0.0
14,1,1,96863.43222966269,96863.43222966269,66083.15352504638,85232.0247371676,50348.75061486514,0.0,0.0,0.0,0.0,0.0
15,1,1,84685.0548475841,84685.0548475841,61677.60995959596,74578.02163825757,66290.12083333333,1.0,1.0,0.0,1.0,0.0
17,1,1,75226.97119850187,75226.97119850187,54421.42055677886,66291.57480359147,25373.638586956524,1.0,1.0,0.0,1.0,0.0
20,1,1,67669.29892864362,67669.29892864362,46258.20746590909,59662.41731818181,30783.79964079026,0.0,0.0,0.0,0.0,0.0
25,1,1,51997.518143475034,51997.518143475034,37006.56597090909,45894.16716872871,21978.253634535045,1.0,1.0,0.0,1.0,0.0
30,1,1,45043.05998833872,45043.05998833872,30838.80497979798,39774.94487542088,16126.239934716317,0.0,0.0,0.0,0.0,0.0
35,1,1,37516.532758663634,37516.532758663634,26433.261410018553,33145.78739711934,16597.400342379697,1.0,1.0,0.0,1.0,0.0
40,1,1,33756.17846374912,33756.17846374912,23129.103732954543,29831.208659090906,10219.857109775325,0.0,0.0,0.0,0.0,0.0
45,1,1,29344.32168882249,29344.32168882249,20559.20331986532,25940.181442974164,9857.377011043953,1.0,1.0,0.0,1.0,0.0
50,1,1,26992.422336719887,26992.422336719887,18503.282987272723,23864.966926060606,9238.049096841169,0.0,0.0,0.0,0.0,0.0
