pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1313136.2129032258,838997.5488721805,1313136.2129032258,723845.5036764706,1313136.2129032258,0.0,1.0,0.0,1.0,0.0
5,1,1,323730.5771248688,279665.8494848232,262627.24232258066,241281.83476307188,309133.50701402803,0.0,1.0,0.0,1.0,0.0
6,1,1,279665.8494848232,279665.8494848232,218856.03530465948,241281.83476307188,268903.1722532589,0.0,0.0,0.0,0.0,0.0
10,1,1,167799.50967418545,167799.50967418545,131313.62122580645,144769.1008088235,88054.0752899647,0.0,0.0,0.0,0.0,0.0
14,1,1,119856.79261930336,119856.79261930336,93795.44371296908,103406.50060024009,61425.83423180593,0.0,0.0,0.0,0.0,0.0
15,1,1,110587.43595658074,104874.69355028195,87542.4141362007,90480.68801700367,91119.52450345422,0.0,1.0,0.0,1.0,0.0
17,1,1,97711.67264802544,93221.94982827439,77243.30659671838,80427.27825435731,49869.62059775367,0.0,1.0,0.0,1.0,0.0
20,1,1,83899.75483709273,83899.75483709273,65656.81059677419,72384.55042279411,35601.88148010873,0.0,0.0,0.0,0.0,0.0
25,1,1,66662.16173174186,64538.272953092775,52525.44847483871,55680.42340323704,26225.586228070173,0.0,1.0,0.0,1.0,0.0
30,1,1,55933.16989696463,55933.16989696463,43771.20706810035,48256.36694444445,29609.07739255472,0.0,0.0,0.0,0.0,0.0
35,1,1,47654.875796964334,46533.225160627684,37518.177485187625,40213.63912150508,18891.38693282714,0.0,1.0,0.0,1.0,0.0
40,1,1,41845.002728125,41845.002728125,32828.40529838709,36192.27521139706,17652.63591950502,0.0,0.0,0.0,0.0,0.0
45,1,1,37032.02041686815,36351.39774417276,29180.804712066903,31471.54366243189,16813.49540617639,0.0,1.0,0.0,1.0,0.0
50,1,1,33425.86338691962,33425.86338691962,26262.72424,28953.82016764706,12022.025915245984,0.0,0.0,0.0,0.0,0.0
