pods,cpu,mem,tolerance_0.0001_efficiency,tolerance_0.0001_excess_pods,tolerance_0.1_efficiency,tolerance_0.1_excess_pods,tolerance_0.01_efficiency,tolerance_0.01_excess_pods,tolerance_0.001_efficiency,tolerance_0.001_excess_pods
10,1,2,578496.6597307222,0.0,538366.3123931623,0.0,578496.6597307222,0.0,578496.6597307222,0.0
10,1,4,578496.6597307222,0.0,578496.6597307222,0.0,578496.6597307222,0.0,578496.6597307222,0.0
10,2,2,279547.53287037037,0.0,268323.146112886,0.0,279547.53287037037,0.0,279547.53287037037,0.0
17,7,7,37866.06122171946,0.0,37866.06122171946,0.0,37866.06122171946,0.0,37866.06122171946,0.0
50,1,2,107123.90909863946,0.0,103754.45174238642,0.0,107123.90909863946,0.0,107123.90909863946,0.0
50,1,4,64577.1554386186,14.0,64577.1554386186,14.0,64577.1554386186,14.0,64577.1554386186,14.0
50,2,2,56684.06944111298,0.0,51838.40529807933,0.0,56684.06944111298,0.0,56684.06944111298,0.0
75,3,5,24944.335920181613,0.0,24944.335920181613,0.0,24944.335920181613,0.0,24944.335920181613,0.0
100,1,2,56684.06944111298,0.0,51838.40529807933,0.0,56684.06944111298,0.0,56684.06944111298,0.0
100,1,4,56684.06944111298,0.0,56684.06944111298,0.0,56684.06944111298,0.0,56684.06944111298,0.0
100,2,2,29061.782635430118,0.0,29061.782635430118,0.0,29061.782635430118,0.0,29061.782635430118,0.0
115,4,2,12233.970193405172,0.0,12233.970193405172,0.0,12233.970193405172,0.0,12233.970193405172,0.0
287,1,6,20007.271345722387,1.0,20007.271345722387,1.0,20007.271345722387,1.0,20007.271345722387,1.0
400,1,2,14186.075660451683,0.0,14186.075660451683,0.0,14186.075660451683,0.0,14186.075660451683,0.0
400,1,4,13252.906465490269,0.0,13252.796453835337,0.0,13252.906465490269,0.0,13252.906465490269,0.0
400,2,2,6835.36871915098,0.0,6835.36871915098,0.0,6835.36871915098,0.0,6835.36871915098,0.0
439,1,9,8872.589557783429,0.0,8872.589557783429,0.0,8872.589557783429,0.0,8872.589557783429,0.0
1000,1,2,5399.540069485938,0.0,5399.540069485938,0.0,5399.540069485938,0.0,5399.540069485938,0.0
1000,1,4,4158.063192734491,0.0,4158.063192734491,0.0,4158.063192734491,0.0,4158.063192734491,0.0
1000,2,2,2540.6280235175905,0.0,2540.6280235175905,0.0,2540.6280235175905,0.0,2540.6280235175905,0.0
