pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,969219.5857142857,325642.0445038911,969219.5857142857,580784.592920354,920977.886877828,0.0,3.0,0.0,1.0,0.0
5,1,1,249204.55573505655,162821.0223127432,193843.91695238094,193594.86447066537,242925.38582677164,0.0,3.0,0.0,1.0,0.0
6,1,1,216953.99989198532,162821.0223127432,161536.5974867725,193594.86447066537,216953.99989198532,0.0,2.0,0.0,0.0,0.0
10,1,1,130206.15394788022,108547.34819498486,96921.95852380952,116156.91864306784,68771.65470657739,0.0,2.0,0.0,0.0,0.0
14,1,1,93014.73236613345,81410.51114117217,69229.97035957241,82969.22762025165,39863.45673401342,0.0,2.0,0.0,0.0,0.0
15,1,1,85589.85592018903,81410.51114117217,64614.639005291014,72598.0741611357,61063.302054853404,0.0,1.0,0.0,1.0,0.0
17,1,1,75668.89596319787,65128.40891050583,57012.91677376833,64531.62149022179,38263.39512680919,0.0,3.0,0.0,1.0,0.0
20,1,1,65128.40891050583,65128.40891050583,48460.97925,58078.45933628318,38040.9115719697,0.0,0.0,0.0,0.0,0.0
25,1,1,51663.697936657256,46520.292081910586,38768.78339809524,44675.7379518598,29831.791477809977,0.0,3.0,0.0,1.0,0.0
30,1,1,43413.30849868154,40705.25557058609,32307.319502645507,38718.972887577846,19134.953021063102,0.0,2.0,0.0,0.0,0.0
35,1,1,36988.576073942815,36182.44939532594,27691.988143828963,32265.810740558652,15098.263046095895,0.0,1.0,0.0,1.0,0.0
40,1,1,32564.20445768482,32564.20445768482,24230.489625,29039.22966814159,12137.134319004957,0.0,0.0,0.0,0.0,0.0
45,1,1,28810.899023750266,27136.837047057394,21538.21300176367,25251.504059532374,12650.637900406853,0.0,3.0,0.0,1.0,0.0
50,1,1,26049.336380048248,25049.38804451684,19384.39170095238,23231.383733333332,7954.575671117358,0.0,2.0,0.0,0.0,0.0
