pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1339053.375,1083365.7669902914,1339053.375,911509.1527777776,1339053.375,0.0,1.0,0.0,1.0,0.0
5,1,1,339410.96609589044,361121.92215030565,267810.6747368421,303836.38451646094,382773.25062034733,0.0,1.0,0.0,1.0,0.0
6,1,1,303836.38451646094,361121.92215030565,223175.56231725146,303836.38451646094,268367.4669450244,0.0,0.0,0.0,0.0,0.0
10,1,1,182301.8306481481,216673.1532686084,133905.33743421052,182301.8306481481,119202.38166172107,0.0,0.0,0.0,0.0,0.0
14,1,1,130215.5933484505,154766.53804240143,95646.66957572504,130215.5933484505,73768.77655286141,0.0,0.0,0.0,0.0,0.0
15,1,1,118587.33145032052,135420.7207979369,89270.22494152047,113938.64416956017,77776.41800269905,0.0,1.0,0.0,1.0,0.0
17,1,1,120373.97405010185,120373.97405010185,78767.84554270624,101278.79483882032,71439.93584533676,1.0,1.0,0.0,1.0,0.0
20,1,1,108336.5766343042,108336.5766343042,66952.6687006579,91150.91534722221,45396.59211300765,0.0,0.0,0.0,0.0,0.0
25,1,1,81044.12374984566,81153.94468065268,53562.13495789474,70116.0887300022,37490.218911855554,1.0,1.0,0.0,1.0,0.0
30,1,1,69257.07600319745,69524.40744202146,44635.112470760236,60767.27689300411,22833.952745627572,0.0,0.0,0.0,0.0,0.0
35,1,1,56762.69585697154,57223.935351377026,38258.66783029001,50639.397412265665,26207.39513780609,1.0,1.0,0.0,1.0,0.0
40,1,1,50632.952280952384,51186.54767966361,33476.33435032895,45575.457673611105,13543.040124080218,0.0,0.0,0.0,0.0,0.0
45,1,1,43545.47540802335,44192.74215525901,29756.741647173487,39630.832760099416,17755.00637022768,1.0,1.0,0.0,1.0,0.0
50,1,1,39816.04976619273,40503.32992377495,26781.067481578946,36460.36613703704,13620.325243168132,0.0,0.0,0.0,0.0,0.0
