alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,0.628314,1959784,3119115.601434951,100,0,"{'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D32pls_v5_US East_2': 2, 'D4pls_v5_US East_2': 2}"
0.01,0.628314,1959783,3119115.6014349507,100,0,"{'D16pls_v5_US East_2': 4, 'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D4pls_v5_US East_2': 2}"
0.02,0.628314,1959783,3119115.6014349507,100,0,"{'D16pls_v5_US East_2': 4, 'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D4pls_v5_US East_2': 2}"
0.03,0.628314,1959784,3119115.601434951,100,0,"{'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D32pls_v5_US East_2': 2, 'D4pls_v5_US East_2': 2}"
0.04,0.628314,1959784,3119115.601434951,100,0,"{'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D32pls_v5_US East_2': 2, 'D4pls_v5_US East_2': 2}"
0.05,0.628314,1959783,3119115.6014349507,100,0,"{'D16pls_v5_US East_2': 4, 'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D4pls_v5_US East_2': 2}"
0.06,0.628314,1959783,3119115.6014349507,100,0,"{'D16pls_v5_US East_2': 4, 'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D4pls_v5_US East_2': 2}"
0.07,0.628314,1959784,3119115.601434951,100,0,"{'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D32pls_v5_US East_2': 2, 'D4pls_v5_US East_2': 2}"
0.08,0.628314,1959784,3119115.601434951,100,0,"{'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D32pls_v5_US East_2': 2, 'D4pls_v5_US East_2': 2}"
0.09,0.628314,1959783,3119115.6014349507,100,0,"{'D16pls_v5_US East_2': 4, 'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D4pls_v5_US East_2': 2}"
0.1,0.628314,1959783,3119115.6014349507,100,0,"{'D16pls_v5_US East_2': 4, 'D2pls_v5_US East_1': 5, 'D2pls_v5_US East_2': 5, 'D2pls_v5_US East_3': 4, 'D4pls_v5_US East_2': 2}"
