alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.01,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.02,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.03,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.04,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.05,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.06,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.07,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.08,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.09,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.1,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.11,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.12,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.13,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.14,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
0.15,2.890275,2253751,779770.64466184,115,0,"{'D16pls_v5_US East_1': 5, 'D16pls_v5_US East_2': 5, 'D32pls_v5_US East_2': 5, 'D4pls_v5_US East_1': 5, 'D4pls_v5_US East_2': 5, 'D4pls_v5_US East_3': 5, 'D8pls_v5_US East_1': 5, 'D8pls_v5_US East_2': 5}"
